"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"1573",9,NA,0.0133109591662647,NA,0,75
"1574",2,0.0322953251079192,0.0575938960381417,NA,1,75
"1575",5,NA,0.0140882393620331,NA,0,75
"1576",6,0.0682763975767793,0.0876640661720206,NA,1,75
"1577",9,0.0351004139100173,0.062583459843122,NA,1,75
"1578",4,-0.00382108455246856,-0.00570508147232428,-0.0004853957223269,3,75
"1579",7,NA,-0.000461994136315558,NA,0,75
"1580",9,NA,-0.000475487688433687,NA,0,75
"1581",1,0.00155561492099937,NA,NA,0,75
"1582",1,-0.00203086368507522,-0.00113270882038128,NA,1,75
"1583",9,NA,-0.000945524618606685,NA,0,75
"1584",7,NA,0.000200210358691846,NA,0,75
"1585",8,-0.0124949034221482,-0.0142673406165805,NA,1,75
"1586",3,-0.0621184694198186,-0.0458026368540664,-0.0216894425875767,3,75
"1587",1,NA,NA,-0.0019188218525173,0,75
"1588",1,NA,NA,-0.00033260589631547,0,75
"1589",5,NA,0.000443373570219686,NA,0,75
"1590",10,0.000306699252653089,0.000458037083374875,NA,1,75
"1591",1,NA,NA,-0.000693898461189907,0,75
"1592",1,NA,NA,-0.00118427017954109,0,75
"1593",1,NA,NA,-0.000200898571764841,0,75
"1594",1,NA,NA,-0.000604715325823262,0,75
"1595",1,NA,NA,-0.000297706161995981,0,75
"1596",1,NA,NA,-0.000768589368357413,0,75
"1597",1,NA,NA,-0.00111687890744182,0,75
"1598",9,NA,0.000628236901700519,NA,0,75
"1599",1,NA,NA,-0.00967470912452587,0,75
"1600",2,-0.107685847068298,-0.115644696906966,-0.0393812134991386,3,75
"1601",3,-0.0564288009452884,-0.0608676475819255,NA,1,75
"1602",4,-0.083284942100722,-0.0924925973002897,-0.0219057628782287,3,75
"1603",5,-0.0470930488382589,-0.0524745532401362,NA,1,75
"1604",6,-0.068886812129787,-0.0730515476360854,-0.0107603257471379,3,75
"1605",7,-0.0774596663859636,-0.087558524806042,-0.00280188812345283,3,75
"1606",8,-0.0957507530868961,-0.0969044017523776,-0.00724102795043442,3,75
"1607",9,-0.0464803998741605,-0.0473669480007117,NA,1,75
"1608",10,-0.0473138068183715,-0.0485518025668993,NA,1,75
"1609",2,-0.0317682427389488,-0.0255718345823007,NA,1,75
"1610",3,-0.000632319512364144,NA,NA,0,75
"1611",7,-0.000455098200522921,NA,NA,0,75
"1612",4,-0.000689640946990693,-0.00101566186534915,NA,1,75
"1613",1,NA,NA,0.000254294884656922,0,75
"1614",3,-0.0865041575212864,-0.0875402834051848,NA,1,75
"1615",5,-0.0191868442805239,-0.0277899692456722,NA,1,75
"1616",6,NA,-0.00941447185302147,NA,0,75
"1617",7,-0.021246453864979,-0.0290428827320568,NA,1,75
"1618",9,-0.0889784840562348,-0.0941909044805889,NA,1,75
"1619",10,-0.0453758152325688,-0.048314354847204,NA,1,75
"1620",3,0.051760649129135,0.0471869033848885,0.0347149080848863,3,75
"1621",4,0.00213771487435334,0.00297933748894101,NA,1,75
"1622",5,0.00141092750968045,0.00185647180441145,NA,1,75
"1623",6,0.000695886048656232,0.00099939143831411,NA,1,75
"1624",7,0.0280886726921877,0.0379444721911868,NA,1,75
"1625",9,0.0039677780451545,0.00408746992863766,NA,1,75
"1626",2,NA,-0.000520447538343192,NA,0,75
"1627",5,-0.000356337524525613,-0.000515058887761926,NA,1,75
"1628",2,NA,0.000216982995898867,NA,0,75
"1629",3,0.00161292573924874,NA,NA,0,75
"1630",6,0.00618108206236967,NA,NA,0,75
"1631",10,-0.00860282107359406,-0.0144606820316673,NA,1,75
"1632",2,NA,0.00469376988490805,0.000259681715596927,2,75
"1633",10,0.020971757665543,0.0504805432075827,0.0654740856299721,3,75
"1634",7,-0.0283125558715432,-0.000460058589690886,NA,1,75
"1635",2,NA,0.00227998112447036,NA,0,75
"1636",9,0.00925067685616376,0.00243217490105063,NA,1,75
"1637",8,0.000696829976989428,0.000569409039982449,NA,1,75
"1638",7,0.00137858100995429,NA,NA,0,75
"1639",10,0.000617037125968446,NA,0.0014401680165023,0,75
"1640",1,NA,NA,0.0733837386237899,0,75
"1641",2,NA,NA,0.0425623610979564,0,75
"1642",3,NA,NA,0.0939705554959541,0,75
"1643",4,NA,NA,0.0978946600173181,0,75
"1644",5,NA,NA,0.0757007515711557,0,75
"1645",6,NA,NA,0.0419169814317465,0,75
"1646",7,NA,NA,0.165030148623476,0,75
"1647",8,NA,NA,0.101145976169941,0,75
"1648",9,NA,NA,0.0445140119289413,0,75
"1649",10,NA,NA,0.11203907201086,0,75
"1650",1,NA,NA,0.120411045046344,0,75
"1651",2,NA,NA,0.117717034954144,0,75
"1652",3,NA,NA,0.115362335112253,0,75
"1653",4,NA,NA,0.0694480629667221,0,75
"1654",5,NA,NA,0.114088542086627,0,75
"1655",6,NA,NA,0.0659551256651955,0,75
"1656",7,NA,NA,0.152382481390907,0,75
"1657",8,NA,NA,0.157270289591962,0,75
"1658",9,NA,NA,0.100479734451255,0,75
"1659",10,NA,NA,0.11758621304144,0,75
"1660",1,NA,NA,0.21038540710407,0,75
"1661",2,NA,NA,0.144441541451486,0,75
"1662",3,NA,NA,0.115085512759682,0,75
"1663",4,NA,NA,0.0644707010597675,0,75
"1664",5,NA,NA,0.209110671696073,0,75
"1665",6,NA,NA,0.0495144040978977,0,75
"1666",7,NA,NA,0.0599643571261824,0,75
"1667",8,NA,NA,0.116085055021113,0,75
"1668",9,NA,NA,0.0841033812456953,0,75
"1669",10,NA,NA,0.073342598974782,0,75
"1670",1,NA,NA,0.0230541900694963,0,75
"1671",2,NA,NA,0.142639008650012,0,75
"1672",3,NA,NA,0.231602887764253,0,75
"1673",4,NA,NA,0.190807777096512,0,75
"1674",5,NA,NA,0.199791124353004,0,75
"1675",6,NA,NA,0.144130616636248,0,75
"1676",7,NA,NA,0.18695491478881,0,75
"1677",8,NA,NA,0.132562999293448,0,75
"1678",9,NA,NA,0.269438131521831,0,75
"1679",10,NA,NA,0.175737515817318,0,75
"1680",1,NA,NA,0.182156667691718,0,75
"1681",2,NA,NA,0.0326528619938025,0,75
"1682",3,NA,NA,0.10731290757989,0,75
"1683",4,NA,NA,0.0136324359100453,0,75
"1684",5,NA,NA,0.128036612821527,0,75
"1685",6,NA,NA,0.0317028722530088,0,75
"1686",7,NA,NA,0.0611832661660677,0,75
"1687",8,NA,NA,0.130679031320499,0,75
"1688",9,NA,NA,0.142297540192309,0,75
"1689",10,NA,NA,0.0998917232245236,0,75
"1690",1,NA,NA,0.033355427695378,0,75
"1691",2,NA,NA,0.0228082597323944,0,75
"1692",3,NA,NA,0.121780490037711,0,75
"1693",4,NA,NA,0.0197733584086712,0,75
"1694",5,NA,NA,0.074705091383406,0,75
"1695",6,NA,NA,0.0306202469156109,0,75
"1696",7,NA,NA,0.0285543729573872,0,75
"1697",8,NA,NA,0.0481795860738405,0,75
"1698",9,NA,NA,0.017061233425757,0,75
"1699",10,NA,NA,0.0225162123370813,0,75
"1700",1,NA,NA,0.135062639983447,0,75
"1701",2,NA,NA,0.197692234170793,0,75
"1702",3,NA,NA,0.223967613598062,0,75
"1703",4,NA,NA,0.190360480547517,0,75
"1704",5,NA,NA,0.115338448335238,0,75
"1705",6,NA,NA,0.158417672502527,0,75
"1706",7,NA,NA,0.212980285632194,0,75
"1707",8,NA,NA,0.171402064873693,0,75
"1708",9,NA,NA,0.103238975207056,0,75
"1709",10,NA,NA,0.163045579473057,0,75
"1710",1,NA,NA,0.036066794879704,0,75
"1711",2,NA,NA,0.124048404657412,0,75
"1712",3,NA,NA,0.109147989574431,0,75
"1713",4,NA,NA,0.0907781467705851,0,75
"1714",5,NA,NA,0.16037722702542,0,75
"1715",6,NA,NA,0.138033752148162,0,75
"1716",7,NA,NA,0.145090952272647,0,75
"1717",8,NA,NA,0.137257931191423,0,75
"1718",9,NA,NA,0.128228660816513,0,75
"1719",10,NA,NA,0.12246667547336,0,75
"1720",1,NA,NA,0.0696874270744641,0,75
"1721",2,NA,NA,0.0574935041270765,0,75
"1722",3,NA,NA,0.0722073932716746,0,75
"1723",4,NA,NA,0.0626795717138885,0,75
"1724",5,NA,NA,0.0721154284268946,0,75
"1725",6,NA,NA,0.0481333284738446,0,75
"1726",7,NA,NA,0.06592735916384,0,75
"1727",8,NA,NA,0.0339161947729142,0,75
"1728",9,NA,NA,0.0505593022368363,0,75
"1729",10,NA,NA,0.0628921769511998,0,75
"1730",3,NA,NA,-0.00131494025254844,0,75
"1731",5,NA,NA,-0.00214801885010112,0,75
"1732",8,NA,NA,-0.00130162629277878,0,75
"1733",10,NA,NA,-0.00391920007474004,0,75
"1734",1,NA,NA,-0.00373931984145733,0,75
"1735",1,NA,NA,-0.00042662794079889,0,75
"1736",4,NA,NA,-0.00516887463601436,0,75
"1737",1,NA,NA,-0.00483029434227332,0,75
"1738",1,NA,NA,-0.000511226070493951,0,75
"1739",3,NA,NA,-0.00475516677177648,0,75
"1740",4,NA,NA,-0.00478867471283028,0,75
"1741",5,NA,NA,-0.00640871747538689,0,75
"1742",6,NA,NA,-0.00539694137280037,0,75
"1743",7,NA,NA,-0.0144203587481195,0,75
"1744",8,NA,NA,-0.00295555631256283,0,75
"1745",9,NA,NA,-0.00163968003801392,0,75
"1746",10,NA,NA,-0.000382035125576444,0,75
"1747",1,NA,NA,0.217872385811966,0,75
"1748",2,NA,NA,0.107948683238874,0,75
"1749",3,NA,NA,0.139865664459817,0,75
"1750",4,NA,NA,0.0851787662832117,0,75
"1751",5,NA,NA,0.116515721626995,0,75
"1752",6,NA,NA,0.068139954727484,0,75
"1753",7,NA,NA,0.123920834099635,0,75
"1754",8,NA,NA,0.202466992745233,0,75
"1755",9,NA,NA,0.137317324083673,0,75
"1756",10,NA,NA,0.17899419827836,0,75
"1757",1,NA,NA,0.0568820003528162,0,75
"1758",2,NA,NA,0.0404383786413218,0,75
"1759",3,NA,NA,0.0650064839768738,0,75
"1760",4,NA,NA,0.0462431523845155,0,75
"1761",5,NA,NA,0.0379182310435045,0,75
"1762",6,NA,NA,0.0346836083919455,0,75
"1763",7,NA,NA,0.0473665923444727,0,75
"1764",8,NA,NA,0.0909654550158925,0,75
"1765",9,NA,NA,0.0399358541250271,0,75
"1766",10,NA,NA,0.0894269694882374,0,75
"1767",1,NA,NA,0.0849347418592394,0,75
"1768",2,NA,NA,0.0491105063432083,0,75
"1769",3,NA,NA,0.0710617851613989,0,75
"1770",4,NA,NA,0.0960591600019129,0,75
"1771",5,NA,NA,0.0424724970860391,0,75
"1772",6,NA,NA,0.0522191573453401,0,75
"1773",7,NA,NA,0.113450679916848,0,75
"1774",8,NA,NA,0.138677970560576,0,75
"1775",9,NA,NA,0.0475349508385189,0,75
"1776",10,NA,NA,0.10106193991602,0,75
"1777",1,NA,NA,0.0349588301975322,0,75
"1778",2,NA,NA,0.0356706512476822,0,75
"1779",3,NA,NA,0.0626857946035281,0,75
"1780",4,NA,NA,0.0177685225646019,0,75
"1781",5,NA,NA,0.0305257642422419,0,75
"1782",6,NA,NA,0.097687981132948,0,75
"1783",7,NA,NA,0.0416937605383897,0,75
"1784",8,NA,NA,0.14565469280581,0,75
"1785",9,NA,NA,0.0428526699886643,0,75
"1786",10,NA,NA,0.0848358212113752,0,75
"1787",1,NA,NA,0.179752669543103,0,75
"1788",2,NA,NA,0.0169917704524619,0,75
"1789",3,NA,NA,0.0511344036745233,0,75
"1790",4,NA,NA,0.0152831979320945,0,75
"1791",5,NA,NA,0.0187615747520079,0,75
"1792",6,NA,NA,0.0217368381038517,0,75
"1793",7,NA,NA,0.0630005078953567,0,75
"1794",8,NA,NA,0.0509348111887329,0,75
"1795",9,NA,NA,0.0249955600769862,0,75
"1796",10,NA,NA,0.111267905050176,0,75
"1797",1,NA,NA,0.17591781123932,0,75
"1798",2,NA,NA,0.179777273607833,0,75
"1799",3,NA,NA,0.252021713355713,0,75
"1800",4,NA,NA,0.248115952513207,0,75
"1801",5,NA,NA,0.171009676585455,0,75
"1802",6,NA,NA,0.246864515353973,0,75
"1803",7,NA,NA,0.220023866842988,0,75
"1804",8,NA,NA,0.259035081304909,0,75
"1805",9,NA,NA,0.327428810063625,0,75
"1806",10,NA,NA,0.2498755593826,0,75
"1807",1,NA,NA,0.112554184474139,0,75
"1808",2,NA,NA,0.164190593411003,0,75
"1809",3,NA,NA,0.228115748715637,0,75
"1810",4,NA,NA,0.149949405431396,0,75
"1811",5,NA,NA,0.151125290172475,0,75
"1812",6,NA,NA,0.181963826675866,0,75
"1813",7,NA,NA,0.126956618343058,0,75
"1814",8,NA,NA,0.235057335650376,0,75
"1815",9,NA,NA,0.194371367755325,0,75
"1816",10,NA,NA,0.147821385778785,0,75
"1817",1,NA,NA,0.035831015364764,0,75
"1818",2,NA,NA,0.0797442270678684,0,75
"1819",3,NA,NA,0.0821567025007058,0,75
"1820",4,NA,NA,0.177923347628898,0,75
"1821",5,NA,NA,0.0642891210363955,0,75
"1822",6,NA,NA,0.0620521111079825,0,75
"1823",7,NA,NA,0.0621738451993095,0,75
"1824",8,NA,NA,0.119099138193447,0,75
"1825",9,NA,NA,0.124902435851051,0,75
"1826",10,NA,NA,0.16906057374946,0,75
"1827",3,NA,NA,-0.0189993707235038,0,75
"1828",5,NA,-0.0112800710021832,-0.0385175031398741,2,75
"1829",8,NA,NA,-0.0177057818672167,0,75
"1830",10,-0.00866145137741935,-0.0126790690688391,-0.048148159445149,3,75
"1831",1,NA,NA,-0.00450046331407391,0,75
"1832",1,NA,NA,-0.00157175480533617,0,75
"1833",4,NA,NA,-0.00370749896496521,0,75
"1834",1,NA,NA,-0.088740040740398,0,75
"1835",1,NA,NA,-0.000665867121957608,0,75
"1836",2,0.0100368237376393,0.0305701382481508,NA,1,75
"1837",5,NA,0.000399072168780182,NA,0,75
"1838",3,NA,NA,-0.0646633628758039,0,75
"1839",4,-0.0443604575828459,-0.051622444268352,-0.0672002501908328,3,75
"1840",5,-0.0505092992192165,-0.0589147447766176,-0.114918821810693,3,75
"1841",6,NA,NA,-0.0410059223932735,0,75
"1842",7,-0.0649800754927763,-0.0682726835630856,-0.106560452928038,3,75
"1843",8,-0.0178904013802095,-0.0177686341654181,-0.0402038862131761,3,75
"1844",9,NA,NA,-0.0507315473613213,0,75
"1845",10,NA,NA,-0.00469337818665005,0,75
"1846",1,NA,NA,0.138912492645167,0,75
"1847",2,NA,NA,0.200922592026044,0,75
"1848",3,NA,NA,0.185604787217168,0,75
"1849",4,NA,NA,0.149741737961856,0,75
"1850",5,NA,NA,0.223665643485637,0,75
"1851",6,NA,NA,0.166222655592859,0,75
"1852",7,NA,NA,0.201053283597708,0,75
"1853",8,NA,NA,0.273543550834539,0,75
"1854",9,NA,NA,0.242484938697443,0,75
"1855",10,NA,NA,0.230144508989289,0,75
"1856",1,NA,NA,0.141683283471165,0,75
"1857",2,NA,NA,0.198458366737654,0,75
"1858",3,NA,NA,0.137929996120989,0,75
"1859",4,NA,NA,0.175817753666925,0,75
"1860",5,NA,NA,0.175497346073937,0,75
"1861",6,NA,NA,0.108040685343883,0,75
"1862",7,NA,NA,0.181301583580751,0,75
"1863",8,NA,NA,0.269722834363847,0,75
"1864",9,NA,NA,0.176319894026385,0,75
"1865",10,NA,NA,0.183616025768122,0,75
"1866",1,NA,NA,0.0256817314990452,0,75
"1867",2,NA,NA,0.0360035949692766,0,75
"1868",3,NA,NA,0.198453357920687,0,75
"1869",4,NA,NA,0.0109469637941166,0,75
"1870",5,NA,NA,0.173569149349101,0,75
"1871",6,NA,NA,0.062095480774388,0,75
"1872",7,NA,NA,0.0377138558701019,0,75
"1873",8,NA,NA,0.168844606319219,0,75
"1874",9,NA,NA,0.107290335473737,0,75
"1875",10,NA,NA,0.0737347469771705,0,75
"1876",1,NA,NA,0.039517340519294,0,75
"1877",2,NA,NA,0.201298538035866,0,75
"1878",3,0.000209822115099512,NA,0.267322812324603,0,75
"1879",4,NA,NA,0.154066657415743,0,75
"1880",5,NA,NA,0.159492076667738,0,75
"1881",6,NA,NA,0.269272409092961,0,75
"1882",7,NA,NA,0.14067345205494,0,75
"1883",8,NA,NA,0.235812514678161,0,75
"1884",9,NA,NA,0.162625333337849,0,75
"1885",10,NA,NA,0.163371773499943,0,75
"1886",1,NA,NA,0.0590092634528722,0,75
"1887",2,NA,NA,0.132896415206573,0,75
"1888",3,NA,NA,0.199134391370784,0,75
"1889",4,NA,NA,0.152861274755024,0,75
"1890",5,NA,NA,0.0661308288787673,0,75
"1891",6,NA,NA,0.0657767037128488,0,75
"1892",7,NA,NA,0.18251301715542,0,75
"1893",8,NA,NA,0.26621978861891,0,75
"1894",9,NA,NA,0.154456806562175,0,75
"1895",10,NA,NA,0.164811196503948,0,75
"1896",1,NA,NA,0.119932704989239,0,75
"1897",2,NA,NA,0.0733911952628753,0,75
"1898",3,NA,NA,0.10363822859058,0,75
"1899",4,NA,NA,0.0615193397595716,0,75
"1900",5,NA,NA,0.0940436282944649,0,75
"1901",6,NA,NA,0.0561810286199516,0,75
"1902",7,NA,NA,0.0660420611684511,0,75
"1903",8,NA,NA,0.115430409371229,0,75
"1904",9,NA,NA,0.0655563979990798,0,75
"1905",10,NA,NA,0.0581866926704422,0,75
"1906",1,NA,NA,0.0795950825781837,0,75
"1907",2,NA,NA,0.0497051458226489,0,75
"1908",3,NA,NA,0.0654135049851126,0,75
"1909",4,NA,NA,0.0914015531935924,0,75
"1910",5,NA,NA,0.152924143150908,0,75
"1911",6,NA,NA,0.0405808627209223,0,75
"1912",7,NA,NA,0.0756019053705784,0,75
"1913",8,NA,NA,0.116467883239963,0,75
"1914",9,NA,NA,0.105138392246176,0,75
"1915",10,NA,NA,0.104119630795845,0,75
"1916",3,NA,NA,-0.00195715552781467,0,75
"1917",5,NA,NA,-0.00330614903014098,0,75
"1918",8,NA,NA,-0.00260550514377025,0,75
"1919",10,NA,NA,-0.00626133421742893,0,75
"1920",1,NA,NA,-0.0242812729360681,0,75
"1921",1,NA,NA,-0.00262191156224769,0,75
"1922",4,NA,NA,-0.0120053956073195,0,75
"1923",1,NA,NA,-0.0143408849461911,0,75
"1924",1,NA,NA,-0.00022335616926673,0,75
"1925",3,NA,NA,-0.00690128583247205,0,75
"1926",4,NA,NA,-0.00416665632321863,0,75
"1927",5,NA,NA,-0.00986405452852543,0,75
"1928",6,NA,NA,-0.00352078850656703,0,75
"1929",7,NA,NA,-0.0110267340306637,0,75
"1930",8,NA,NA,-0.0059162274284483,0,75
"1931",9,NA,NA,-0.00505810340197844,0,75
"1932",10,NA,NA,-0.000610341283530979,0,75
"1933",3,NA,NA,-0.000401746024671768,0,75
"1934",1,NA,NA,0.0190360985739562,0,75
"1935",2,NA,NA,0.201320783186088,0,75
"1936",3,NA,NA,0.198116894818129,0,75
"1937",4,NA,NA,0.209144356209647,0,75
"1938",5,NA,NA,0.138785093454857,0,75
"1939",6,NA,NA,0.177207976794167,0,75
"1940",7,NA,NA,0.206147870811007,0,75
"1941",8,0.0458552948376371,0.0398001398226731,0.27913371189537,3,75
"1942",9,NA,NA,0.165073892800038,0,75
"1943",10,NA,NA,0.188180802278654,0,75
"1944",1,NA,NA,0.0345939846782289,0,75
"1945",2,NA,NA,0.0761061611512118,0,75
"1946",3,NA,NA,0.173562328383129,0,75
"1947",4,NA,NA,0.0107111320500636,0,75
"1948",5,NA,NA,0.200505522251437,0,75
"1949",6,NA,NA,0.145080452715038,0,75
"1950",7,NA,NA,0.0448912034970576,0,75
"1951",8,NA,NA,0.12895585168323,0,75
"1952",9,NA,NA,0.121780264617322,0,75
"1953",10,NA,NA,0.0677533329620765,0,75
"1954",1,NA,NA,0.0513872750150063,0,75
"1955",2,NA,NA,0.0736812700161771,0,75
"1956",3,NA,NA,0.0523545050239339,0,75
"1957",4,NA,NA,0.0215771043039947,0,75
"1958",5,NA,NA,0.046119883214217,0,75
"1959",6,NA,NA,0.0446674329982798,0,75
"1960",7,NA,NA,0.0299666506345404,0,75
"1961",8,NA,NA,0.114194746847122,0,75
"1962",9,NA,NA,0.0314210355900454,0,75
"1963",10,NA,NA,0.0326699687244371,0,75
"1964",1,NA,NA,0.0400368295755849,0,75
"1965",2,NA,NA,0.147322820864138,0,75
"1966",3,NA,NA,0.21273612290933,0,75
"1967",4,NA,NA,0.149568028136535,0,75
"1968",5,NA,NA,0.0715943093015323,0,75
"1969",6,NA,NA,0.0998293352333739,0,75
"1970",7,NA,NA,0.142822703935002,0,75
"1971",8,NA,NA,0.202876195670064,0,75
"1972",9,NA,NA,0.0572331165046102,0,75
"1973",10,NA,NA,0.146608806307269,0,75
"1974",1,NA,NA,0.0316519619228876,0,75
"1975",2,NA,NA,0.0683520801904675,0,75
"1976",3,NA,NA,0.0556497395313204,0,75
"1977",4,NA,NA,0.0409419083831898,0,75
"1978",5,NA,NA,0.0627922595776867,0,75
"1979",6,NA,NA,0.0710021782775691,0,75
"1980",7,NA,NA,0.0626133359538227,0,75
"1981",8,NA,NA,0.0738880359650597,0,75
"1982",9,NA,NA,0.0474428655723295,0,75
"1983",10,NA,NA,0.0503573479117524,0,75
"1984",1,NA,NA,0.135121081208583,0,75
"1985",2,NA,NA,0.155177169470829,0,75
"1986",3,NA,NA,0.108888097939793,0,75
"1987",4,NA,NA,0.0990176450618441,0,75
"1988",5,NA,NA,0.174910759747579,0,75
"1989",6,NA,NA,0.175640500962051,0,75
"1990",7,NA,NA,0.153163272269709,0,75
"1991",8,NA,NA,0.126733591535879,0,75
"1992",9,NA,NA,0.155693272409139,0,75
"1993",10,NA,NA,0.160168608455117,0,75
"1994",3,NA,NA,-0.000909642834435465,0,75
"1995",5,NA,NA,-0.0010759348269796,0,75
"1996",8,NA,NA,-0.00117061530743617,0,75
"1997",10,NA,NA,-0.00312821392762074,0,75
"1998",1,NA,NA,-0.00568744436600503,0,75
"1999",1,NA,NA,-0.000352271388146497,0,75
"2000",2,-0.000746442942580291,-0.00225027284097095,NA,1,75
"2001",2,-0.0583001479069893,-0.0741597652583144,NA,1,75
"2002",3,-0.0279673175942781,-0.0303217556985284,NA,1,75
"2003",4,-0.139338918931125,-0.138298227166757,-0.110140783507152,3,75
"2004",5,NA,-0.00888782609383998,NA,0,75
"2005",6,NA,-0.00748409711396126,NA,0,75
"2006",1,NA,NA,-0.00374411020253369,0,75
"2007",8,-0.000980363811978007,-0.000500582946719735,NA,1,75
"2008",3,NA,NA,-0.00322998919562908,0,75
"2009",4,NA,NA,-0.00226205815951669,0,75
"2010",5,NA,NA,-0.00321010326688564,0,75
"2011",6,NA,NA,-0.00311627476655943,0,75
"2012",7,NA,NA,-0.00485690599622139,0,75
"2013",8,NA,NA,-0.00265807434935082,0,75
"2014",9,NA,NA,-0.00147104293619666,0,75
"2015",10,NA,NA,-0.000304931510991523,0,75
"2016",1,NA,NA,0.0173177030276463,0,75
"2017",2,NA,NA,0.0319241130715881,0,75
"2018",3,NA,NA,0.0725965792994143,0,75
"2019",4,NA,NA,0.0110326717808653,0,75
"2020",5,NA,-0.0055001102289009,0.0589852216049632,2,75
"2021",6,NA,NA,0.0543819744986944,0,75
"2022",7,NA,NA,0.0813690059971425,0,75
"2023",8,NA,NA,0.0822853388333,0,75
"2024",9,NA,NA,0.0584893745580066,0,75
"2025",10,NA,NA,0.0863285357448816,0,75
"2026",1,NA,NA,0.0251961998569315,0,75
"2027",2,NA,NA,0.0517174130147637,0,75
"2028",3,NA,NA,0.0522289352105071,0,75
"2029",4,NA,NA,0.0501622103593115,0,75
"2030",5,NA,NA,0.141613132464634,0,75
"2031",6,NA,NA,0.109054662176549,0,75
"2032",7,NA,NA,0.0844312997738259,0,75
"2033",8,NA,NA,0.0816196511807614,0,75
"2034",9,NA,NA,0.0251321274692334,0,75
"2035",10,NA,NA,0.0314044207248947,0,75
"2036",1,NA,NA,0.0928775524579355,0,75
"2037",2,NA,NA,0.0769549780421353,0,75
"2038",3,NA,NA,0.218695002531721,0,75
"2039",4,NA,NA,0.15405792987709,0,75
"2040",5,NA,NA,0.0975439080064028,0,75
"2041",6,NA,NA,0.150605692436998,0,75
"2042",7,NA,NA,0.114607349121139,0,75
"2043",8,NA,NA,0.139165229251329,0,75
"2044",9,NA,NA,0.0608240858716157,0,75
"2045",10,NA,NA,0.186171032524694,0,75
"2046",1,NA,NA,0.129955192433372,0,75
"2047",2,NA,NA,0.190777520961726,0,75
"2048",3,NA,NA,0.126671013657919,0,75
"2049",4,NA,NA,0.149127716676008,0,75
"2050",5,NA,NA,0.126153678882142,0,75
"2051",6,NA,NA,0.229788845157625,0,75
"2052",7,NA,NA,0.160455440342201,0,75
"2053",8,NA,NA,0.133398538460244,0,75
"2054",9,NA,NA,0.17759899200587,0,75
"2055",10,NA,NA,0.126550704235196,0,75
"2056",1,NA,NA,0.0247938954701024,0,75
"2057",2,NA,NA,0.085419546409208,0,75
"2058",3,NA,NA,0.136698251352735,0,75
"2059",4,NA,NA,0.177711385721656,0,75
"2060",5,NA,NA,0.0951744232809427,0,75
"2061",6,NA,NA,0.132917356664387,0,75
"2062",7,NA,NA,0.0756259166330722,0,75
"2063",8,NA,NA,0.0513508017520304,0,75
"2064",9,NA,NA,0.0873038385538716,0,75
"2065",10,NA,NA,0.0869839584588025,0,75
"2066",3,NA,NA,-0.000994375325661222,0,75
"2067",5,NA,NA,-0.00120516272901099,0,75
"2068",8,NA,NA,-0.00178461763430284,0,75
"2069",10,NA,NA,-0.00353521280891944,0,75
"2070",9,0.0201585248774823,0.0204287741252523,NA,1,75
"2071",1,NA,NA,-0.00296413817150892,0,75
"2072",1,NA,NA,-0.0249485487097537,0,75
"2073",4,NA,NA,-0.0167679417209287,0,75
"2074",1,NA,NA,-0.0055906091834374,0,75
"2075",1,NA,NA,-0.00035155114831152,0,75
"2076",8,-0.0284411643845844,-0.0167817906902806,NA,1,75
"2077",3,NA,NA,-0.00372820063081944,0,75
"2078",4,NA,NA,-0.00469888827802766,0,75
"2079",5,NA,NA,-0.00359566092342908,0,75
"2080",6,NA,NA,-0.00852918788875198,0,75
"2081",7,NA,NA,-0.00963378614841464,0,75
"2082",8,NA,NA,-0.00405226749322252,0,75
"2083",9,NA,NA,-0.00175095675766798,0,75
"2084",10,NA,NA,-0.000344604879475201,0,75
"2085",1,NA,NA,0.0334517958856054,0,75
"2086",2,NA,NA,0.00782314897451495,0,75
"2087",3,NA,NA,0.107651669987125,0,75
"2088",4,NA,NA,0.0016591839787349,0,75
"2089",5,NA,NA,0.0613351656824545,0,75
"2090",6,NA,NA,0.0188786048520092,0,75
"2091",7,NA,NA,0.0137685750880376,0,75
"2092",8,NA,NA,0.172374218189657,0,75
"2093",9,NA,NA,0.0416392438341202,0,75
"2094",10,NA,NA,0.0414766944366636,0,75
"2095",1,NA,NA,0.206106147288317,0,75
"2096",2,NA,NA,0.126902361081337,0,75
"2097",3,NA,NA,0.205565071898884,0,75
"2098",4,NA,NA,0.0983809933520671,0,75
"2099",5,NA,NA,0.0368444142663861,0,75
"2100",6,NA,NA,0.166557155898072,0,75
"2101",7,NA,NA,0.0770636530594539,0,75
"2102",8,NA,NA,0.181000662946837,0,75
"2103",9,NA,NA,0.0952707630892688,0,75
"2104",10,NA,NA,0.169480795130032,0,75
"2105",1,NA,NA,0.0437648982090726,0,75
"2106",2,NA,NA,0.11850434975928,0,75
"2107",3,NA,NA,0.0909749308145126,0,75
"2108",4,NA,NA,0.00790808095883755,0,75
"2109",5,NA,NA,0.0899630473658323,0,75
"2110",6,NA,NA,0.121918069386386,0,75
"2111",7,NA,NA,0.157519419528061,0,75
"2112",8,NA,NA,0.163806808612258,0,75
"2113",9,NA,NA,0.099184454630717,0,75
"2114",10,NA,NA,0.176827207930345,0,75
"2115",1,NA,NA,0.0579238063081888,0,75
