"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","CovariateStrength"
"1939","sp24","sp25",8,0.023450864119596,0.0395125323225112,0.391322709086958,3,15
"1940","sp24","sp25",9,NA,NA,0.350315098647604,0,15
"1941","sp24","sp25",10,NA,NA,0.376164334468855,0,15
"1942","sp24","sp26",1,NA,NA,0.279153601065944,0,15
"1943","sp24","sp26",2,NA,NA,0.189738495663088,0,15
"1944","sp24","sp26",3,NA,NA,0.247721344810365,0,15
"1945","sp24","sp26",4,NA,NA,0.173049464343279,0,15
"1946","sp24","sp26",5,NA,NA,0.337301822649588,0,15
"1947","sp24","sp26",6,NA,NA,0.286882018211664,0,15
"1948","sp24","sp26",7,NA,NA,0.160054666685971,0,15
"1949","sp24","sp26",8,NA,NA,0.226122392910436,0,15
"1950","sp24","sp26",9,NA,NA,0.175574261552272,0,15
"1951","sp24","sp26",10,NA,NA,0.184755018309153,0,15
"1952","sp24","sp27",1,NA,NA,0.197266062442255,0,15
"1953","sp24","sp27",2,NA,NA,0.145270010905486,0,15
"1954","sp24","sp27",3,NA,NA,0.156003375037893,0,15
"1955","sp24","sp27",4,NA,NA,0.196261805554129,0,15
"1956","sp24","sp27",5,NA,NA,0.179612592548623,0,15
"1957","sp24","sp27",6,NA,NA,0.154480071606672,0,15
"1958","sp24","sp27",7,NA,NA,0.134233562513253,0,15
"1959","sp24","sp27",8,NA,NA,0.235758801943124,0,15
"1960","sp24","sp27",9,NA,NA,0.162092728024887,0,15
"1961","sp24","sp27",10,NA,NA,0.135546369154888,0,15
"1962","sp24","sp28",1,NA,NA,0.160018987917707,0,15
"1963","sp24","sp28",2,NA,NA,0.258597533775577,0,15
"1964","sp24","sp28",3,NA,NA,0.310139667686619,0,15
"1965","sp24","sp28",4,NA,NA,0.330939252389137,0,15
"1966","sp24","sp28",5,NA,NA,0.266273054395626,0,15
"1967","sp24","sp28",6,NA,NA,0.274956253237133,0,15
"1968","sp24","sp28",7,NA,NA,0.213320195933509,0,15
"1969","sp24","sp28",8,NA,NA,0.341112478945904,0,15
"1970","sp24","sp28",9,NA,NA,0.165642045730432,0,15
"1971","sp24","sp28",10,NA,NA,0.260067761111441,0,15
"1972","sp24","sp29",1,NA,NA,0.186904181564293,0,15
"1973","sp24","sp29",2,NA,NA,0.181694679744736,0,15
"1974","sp24","sp29",3,NA,NA,0.220197443272709,0,15
"1975","sp24","sp29",4,NA,NA,0.188270030782795,0,15
"1976","sp24","sp29",5,NA,NA,0.274893057299245,0,15
"1977","sp24","sp29",6,NA,NA,0.212601934835435,0,15
"1978","sp24","sp29",7,NA,NA,0.141182491465775,0,15
"1979","sp24","sp29",8,NA,NA,0.167858499121018,0,15
"1980","sp24","sp29",9,NA,NA,0.172198627380696,0,15
"1981","sp24","sp29",10,NA,NA,0.1596252044019,0,15
"1982","sp24","sp30",1,NA,NA,0.219263590109293,0,15
"1983","sp24","sp30",2,NA,NA,0.217043309274862,0,15
"1984","sp24","sp30",3,NA,NA,0.268517877975009,0,15
"1985","sp24","sp30",4,NA,NA,0.264646923289965,0,15
"1986","sp24","sp30",5,NA,NA,0.304906277546921,0,15
"1987","sp24","sp30",6,NA,NA,0.279038108527461,0,15
"1988","sp24","sp30",7,NA,NA,0.194789629804627,0,15
"1989","sp24","sp30",8,NA,NA,0.25912135895981,0,15
"1990","sp24","sp30",9,NA,NA,0.23938845043774,0,15
"1991","sp24","sp30",10,NA,NA,0.273036079182893,0,15
"1992","sp24","sp31",3,NA,0.000203665911411765,NA,0,15
"1993","sp24","sp32",2,NA,NA,-0.00927149807877244,0,15
"1994","sp24","sp32",3,NA,NA,-0.0179328740911861,0,15
"1995","sp24","sp32",6,NA,NA,-0.00478195511878064,0,15
"1996","sp24","sp32",7,NA,NA,-0.00676525332310411,0,15
"1997","sp24","sp32",9,NA,NA,-0.0145483686022695,0,15
"1998","sp24","sp32",10,NA,NA,-0.0393452587365252,0,15
"1999","sp24","sp37",2,NA,NA,-0.0144110831226519,0,15
"2000","sp24","sp37",4,NA,NA,-0.00677754060485512,0,15
"2001","sp24","sp37",8,NA,NA,-0.00395563267564151,0,15
"2002","sp24","sp37",10,NA,NA,-0.000221183568883867,0,15
"2003","sp24","sp38",1,NA,NA,-0.00602602364144076,0,15
"2004","sp24","sp40",1,NA,NA,-0.0140300128548945,0,15
"2005","sp24","sp40",5,NA,NA,-0.00216339151313347,0,15
"2006","sp24","sp40",8,NA,NA,-0.000469304581574979,0,15
"2007","sp24","sp42",2,-0.00205976360827077,-0.00204011097988834,-0.00213163823957779,3,15
"2008","sp24","sp42",4,NA,-0.0511982636917842,NA,0,15
"2009","sp24","sp42",5,NA,NA,-0.00736342301539817,0,15
"2010","sp24","sp42",6,NA,-0.0148538505064537,-0.0157718797598181,2,15
"2011","sp24","sp42",8,NA,NA,-0.00497057079858343,0,15
"2012","sp24","sp46",1,NA,NA,-0.0995682158600655,0,15
"2013","sp24","sp46",2,NA,NA,-0.00271629914405264,0,15
"2014","sp24","sp46",6,NA,NA,-0.00172579666440049,0,15
"2015","sp24","sp46",8,NA,NA,-0.00525353873719125,0,15
"2016","sp24","sp46",9,NA,NA,-0.00192892217561211,0,15
"2017","sp24","sp49",1,NA,NA,-0.00678153026547963,0,15
"2018","sp25","sp26",1,NA,NA,0.262487175082383,0,15
"2019","sp25","sp26",2,NA,NA,0.177366231110948,0,15
"2020","sp25","sp26",3,NA,NA,0.22245514207379,0,15
"2021","sp25","sp26",4,NA,NA,0.161637378502384,0,15
"2022","sp25","sp26",5,NA,NA,0.262041595821419,0,15
"2023","sp25","sp26",6,NA,NA,0.291029392832354,0,15
"2024","sp25","sp26",7,NA,NA,0.197324355604082,0,15
"2025","sp25","sp26",8,NA,NA,0.248377856451976,0,15
"2026","sp25","sp26",9,NA,NA,0.225989178741659,0,15
"2027","sp25","sp26",10,NA,NA,0.225104226739697,0,15
"2028","sp25","sp27",1,NA,NA,0.216017190487473,0,15
"2029","sp25","sp27",2,NA,NA,0.296767308790247,0,15
"2030","sp25","sp27",3,NA,NA,0.243276322345343,0,15
"2031","sp25","sp27",4,NA,NA,0.203319426273797,0,15
"2032","sp25","sp27",5,NA,NA,0.310789801042227,0,15
"2033","sp25","sp27",6,NA,NA,0.311602133535652,0,15
"2034","sp25","sp27",7,NA,NA,0.26463366970694,0,15
"2035","sp25","sp27",8,NA,NA,0.238155132833725,0,15
"2036","sp25","sp27",9,NA,NA,0.25820360928229,0,15
"2037","sp25","sp27",10,NA,NA,0.252187114689132,0,15
"2038","sp25","sp28",1,NA,NA,0.271158067502039,0,15
"2039","sp25","sp28",2,NA,NA,0.235031901531238,0,15
"2040","sp25","sp28",3,NA,NA,0.220887956869595,0,15
"2041","sp25","sp28",4,NA,NA,0.295666418553445,0,15
"2042","sp25","sp28",5,NA,NA,0.258538128321861,0,15
"2043","sp25","sp28",6,NA,NA,0.311035779264108,0,15
"2044","sp25","sp28",7,NA,NA,0.217801487538964,0,15
"2045","sp25","sp28",8,NA,NA,0.3307196656616,0,15
"2046","sp25","sp28",9,NA,NA,0.216436505300814,0,15
"2047","sp25","sp28",10,NA,NA,0.267080361304373,0,15
"2048","sp25","sp29",1,NA,NA,0.27672643140859,0,15
"2049","sp25","sp29",2,NA,NA,0.294059982455554,0,15
"2050","sp25","sp29",3,NA,NA,0.149629427471416,0,15
"2051","sp25","sp29",4,NA,NA,0.232014461148903,0,15
"2052","sp25","sp29",5,NA,NA,0.240146859071844,0,15
"2053","sp25","sp29",6,NA,NA,0.251331855052725,0,15
"2054","sp25","sp29",7,NA,NA,0.21167070168339,0,15
"2055","sp25","sp29",8,NA,NA,0.197633711900539,0,15
"2056","sp25","sp29",9,NA,NA,0.257866115151405,0,15
"2057","sp25","sp29",10,NA,NA,0.186665705426688,0,15
"2058","sp25","sp30",1,NA,NA,0.279145816661258,0,15
"2059","sp25","sp30",2,NA,NA,0.234412519227104,0,15
"2060","sp25","sp30",3,NA,NA,0.137417886806849,0,15
"2061","sp25","sp30",4,NA,NA,0.259619302868901,0,15
"2062","sp25","sp30",5,NA,NA,0.202065804052906,0,15
"2063","sp25","sp30",6,NA,NA,0.182796672966379,0,15
"2064","sp25","sp30",7,NA,NA,0.157489508396057,0,15
"2065","sp25","sp30",8,NA,NA,0.215021094174368,0,15
"2066","sp25","sp30",9,NA,NA,0.229147019601982,0,15
"2067","sp25","sp30",10,NA,NA,0.202978038389783,0,15
"2068","sp25","sp32",2,NA,NA,-0.0101686013187943,0,15
"2069","sp25","sp32",3,NA,NA,-0.00917740628880373,0,15
"2070","sp25","sp32",6,NA,NA,-0.00503024992559023,0,15
"2071","sp25","sp32",7,NA,NA,-0.00632991107579886,0,15
"2072","sp25","sp32",9,NA,NA,-0.0165928931975242,0,15
"2073","sp25","sp32",10,NA,NA,-0.0450037328433548,0,15
"2074","sp25","sp37",2,NA,NA,-0.0282061123934655,0,15
"2075","sp25","sp37",4,NA,NA,-0.00806328138212418,0,15
"2076","sp25","sp37",8,NA,NA,-0.0041103623651537,0,15
"2077","sp25","sp37",10,NA,NA,-0.000258652053535025,0,15
"2078","sp25","sp38",1,NA,NA,-0.00767176752771198,0,15
"2079","sp25","sp40",1,NA,NA,-0.014307456692276,0,15
"2080","sp25","sp40",5,NA,NA,-0.00210054748622896,0,15
"2081","sp25","sp40",8,NA,NA,-0.000437263350647587,0,15
"2082","sp25","sp42",2,NA,NA,-0.000556319622723776,0,15
"2083","sp25","sp42",4,NA,-0.00202090312614394,NA,0,15
"2084","sp25","sp42",5,NA,NA,-0.0282927353721105,0,15
"2085","sp25","sp42",6,NA,NA,-0.00387893624172645,0,15
"2086","sp25","sp42",8,NA,NA,-0.00134063556085181,0,15
"2087","sp25","sp46",1,NA,NA,-0.0650867309171374,0,15
"2088","sp25","sp46",2,NA,NA,-0.00253917761903489,0,15
"2089","sp25","sp46",6,NA,NA,-0.00175074603324216,0,15
"2090","sp25","sp46",8,NA,NA,-0.00577060358125533,0,15
"2091","sp25","sp46",9,NA,NA,-0.00248279864297406,0,15
"2092","sp25","sp49",1,NA,NA,-0.00742614871164135,0,15
"2093","sp25","sp50",2,NA,0.000263731445019215,NA,0,15
"2094","sp26","sp27",1,NA,NA,0.239866993387878,0,15
"2095","sp26","sp27",2,NA,NA,0.174029449164582,0,15
"2096","sp26","sp27",3,NA,NA,0.275265977577551,0,15
"2097","sp26","sp27",4,NA,NA,0.225596490741743,0,15
"2098","sp26","sp27",5,NA,NA,0.247988073007795,0,15
"2099","sp26","sp27",6,NA,NA,0.194749595828651,0,15
"2100","sp26","sp27",7,NA,NA,0.201799874794214,0,15
"2101","sp26","sp27",8,NA,NA,0.287604027477104,0,15
"2102","sp26","sp27",9,NA,NA,0.246826656543238,0,15
"2103","sp26","sp27",10,NA,NA,0.197849979527463,0,15
"2104","sp26","sp28",1,NA,NA,0.208458341169208,0,15
"2105","sp26","sp28",2,NA,NA,0.227576852903683,0,15
"2106","sp26","sp28",3,NA,NA,0.32149235886056,0,15
"2107","sp26","sp28",4,NA,NA,0.209557465811807,0,15
"2108","sp26","sp28",5,NA,NA,0.236564839333608,0,15
"2109","sp26","sp28",6,NA,NA,0.276025144693386,0,15
"2110","sp26","sp28",7,NA,NA,0.245453781141078,0,15
"2111","sp26","sp28",8,NA,NA,0.253715771195699,0,15
"2112","sp26","sp28",9,NA,NA,0.21921204917434,0,15
"2113","sp26","sp28",10,NA,NA,0.235144178474998,0,15
"2114","sp26","sp29",1,NA,NA,0.183047715805484,0,15
"2115","sp26","sp29",2,NA,NA,0.245630480485506,0,15
"2116","sp26","sp29",3,NA,NA,0.260370968692878,0,15
"2117","sp26","sp29",4,NA,NA,0.253014586519905,0,15
"2118","sp26","sp29",5,NA,NA,0.280800705145414,0,15
"2119","sp26","sp29",6,NA,NA,0.278782604203185,0,15
"2120","sp26","sp29",7,NA,NA,0.273986631334042,0,15
"2121","sp26","sp29",8,NA,NA,0.253703173546378,0,15
"2122","sp26","sp29",9,NA,NA,0.263657950609933,0,15
"2123","sp26","sp29",10,NA,NA,0.234286361762462,0,15
"2124","sp26","sp30",1,NA,NA,0.172811113551811,0,15
"2125","sp26","sp30",2,NA,NA,0.234938526183772,0,15
"2126","sp26","sp30",3,NA,NA,0.267527473633257,0,15
"2127","sp26","sp30",4,NA,NA,0.248158004486911,0,15
"2128","sp26","sp30",5,NA,NA,0.271906719223798,0,15
"2129","sp26","sp30",6,NA,NA,0.266332414514442,0,15
"2130","sp26","sp30",7,NA,NA,0.272086241494107,0,15
"2131","sp26","sp30",8,NA,NA,0.255621853309487,0,15
"2132","sp26","sp30",9,NA,NA,0.288465744597899,0,15
"2133","sp26","sp30",10,NA,NA,0.250302954551695,0,15
"2134","sp26","sp32",2,NA,NA,-0.0100348175241832,0,15
"2135","sp26","sp32",3,NA,NA,-0.0178667302779922,0,15
"2136","sp26","sp32",6,NA,NA,-0.00390101386038259,0,15
"2137","sp26","sp32",7,NA,NA,-0.00952863829389089,0,15
"2138","sp26","sp32",9,NA,NA,-0.0185575285257523,0,15
"2139","sp26","sp32",10,NA,NA,-0.11321247759914,0,15
"2140","sp26","sp37",2,NA,NA,-0.0155083640520628,0,15
"2141","sp26","sp37",4,NA,NA,-0.00882215652154851,0,15
"2142","sp26","sp37",8,NA,NA,-0.00502514998012262,0,15
"2143","sp26","sp37",10,NA,NA,-0.000324637289139919,0,15
"2144","sp26","sp38",1,NA,NA,-0.00474936972092741,0,15
"2145","sp26","sp40",1,NA,NA,-0.0107911878073228,0,15
"2146","sp26","sp40",5,NA,NA,-0.00192202087480342,0,15
"2147","sp26","sp40",8,NA,NA,-0.000457101004415363,0,15
"2148","sp26","sp42",2,NA,NA,-0.000279170029385483,0,15
"2149","sp26","sp42",5,NA,NA,-0.00518829492024987,0,15
"2150","sp26","sp42",6,NA,NA,-0.00310425918494374,0,15
"2151","sp26","sp42",8,NA,NA,-0.00077467449243604,0,15
"2152","sp26","sp44",2,NA,NA,-0.000218869980916633,0,15
"2153","sp26","sp46",1,NA,NA,-0.0266033182643516,0,15
"2154","sp26","sp46",2,NA,NA,-0.0207406473321502,0,15
"2155","sp26","sp46",6,NA,NA,-0.00876829409504126,0,15
"2156","sp26","sp46",8,NA,NA,-0.0337084627043735,0,15
"2157","sp26","sp46",9,NA,NA,-0.0159710819865757,0,15
"2158","sp26","sp49",1,NA,NA,-0.00824604727267317,0,15
"2159","sp27","sp28",1,NA,NA,0.243278173994558,0,15
"2160","sp27","sp28",2,NA,NA,0.187137613397563,0,15
"2161","sp27","sp28",3,NA,NA,0.229299262408459,0,15
"2162","sp27","sp28",4,NA,NA,0.175662634597711,0,15
"2163","sp27","sp28",5,NA,NA,0.191104152412079,0,15
"2164","sp27","sp28",6,NA,NA,0.206174160053236,0,15
"2165","sp27","sp28",7,NA,NA,0.157317450630637,0,15
"2166","sp27","sp28",8,NA,NA,0.229852707689582,0,15
"2167","sp27","sp28",9,NA,NA,0.157132548120782,0,15
"2168","sp27","sp28",10,NA,NA,0.160344127260363,0,15
"2169","sp27","sp29",1,NA,NA,0.288938617602287,0,15
"2170","sp27","sp29",2,NA,NA,0.180875032989452,0,15
"2171","sp27","sp29",3,NA,NA,0.165678010958381,0,15
"2172","sp27","sp29",4,NA,NA,0.173217741289414,0,15
"2173","sp27","sp29",5,NA,NA,0.24954125816912,0,15
"2174","sp27","sp29",6,NA,NA,0.24289993339125,0,15
"2175","sp27","sp29",7,NA,NA,0.177178998498801,0,15
"2176","sp27","sp29",8,NA,NA,0.216903882163658,0,15
"2177","sp27","sp29",9,NA,NA,0.224675790512643,0,15
"2178","sp27","sp29",10,NA,NA,0.173746583871827,0,15
"2179","sp27","sp30",1,-0.000532540562478858,NA,0.271361066581342,0,15
"2180","sp27","sp30",2,NA,NA,0.146074133096329,0,15
"2181","sp27","sp30",3,NA,NA,0.133791654538986,0,15
"2182","sp27","sp30",4,NA,NA,0.159546873379402,0,15
"2183","sp27","sp30",5,NA,NA,0.146651739367971,0,15
"2184","sp27","sp30",6,NA,NA,0.131005178437872,0,15
"2185","sp27","sp30",7,NA,NA,0.123705228716449,0,15
"2186","sp27","sp30",8,NA,NA,0.15723746347178,0,15
"2187","sp27","sp30",9,NA,NA,0.146923543094299,0,15
"2188","sp27","sp30",10,NA,NA,0.139620279563773,0,15
"2189","sp27","sp32",2,NA,NA,-0.00627202449859308,0,15
"2190","sp27","sp32",3,NA,NA,-0.00893522961447805,0,15
"2191","sp27","sp32",6,NA,NA,-0.00465288163777422,0,15
"2192","sp27","sp32",7,NA,NA,-0.0118345535389368,0,15
"2193","sp27","sp32",9,NA,NA,-0.0207907570285343,0,15
"2194","sp27","sp32",10,NA,NA,-0.0549559025133521,0,15
"2195","sp27","sp37",2,NA,NA,-0.0123175949494009,0,15
"2196","sp27","sp37",4,NA,NA,-0.0157768455852694,0,15
"2197","sp27","sp37",8,NA,NA,-0.0210134788485495,0,15
"2198","sp27","sp37",10,NA,NA,-0.000240750761423573,0,15
"2199","sp27","sp38",1,NA,NA,-0.00745781915625233,0,15
"2200","sp27","sp39",1,-0.00240680335257409,-0.000546922683570746,-0.000479995556310314,3,15
"2201","sp27","sp40",1,NA,NA,-0.00691515491527541,0,15
"2202","sp27","sp40",5,NA,NA,-0.00155266593908782,0,15
"2203","sp27","sp40",8,NA,NA,-0.000490901504428412,0,15
"2204","sp27","sp42",2,NA,NA,-0.000213741724216713,0,15
"2205","sp27","sp42",5,NA,NA,-0.00608764476776016,0,15
"2206","sp27","sp42",6,NA,NA,-0.0016715797810024,0,15
"2207","sp27","sp42",8,NA,NA,-0.000807687942277165,0,15
"2208","sp27","sp46",1,NA,NA,-0.0211695367106148,0,15
"2209","sp27","sp46",2,NA,NA,-0.00249140819952578,0,15
"2210","sp27","sp46",6,NA,NA,-0.00117155548810471,0,15
"2211","sp27","sp46",8,NA,NA,-0.00668195166288395,0,15
"2212","sp27","sp46",9,NA,NA,-0.00271172669119669,0,15
"2213","sp27","sp49",1,-0.07751679453417,-0.0665679304286534,-0.0496513124304588,3,15
"2214","sp28","sp29",1,NA,NA,0.385608044760839,0,15
"2215","sp28","sp29",2,NA,NA,0.231157773828173,0,15
"2216","sp28","sp29",3,NA,NA,0.212063488467755,0,15
"2217","sp28","sp29",4,NA,NA,0.149182796450161,0,15
"2218","sp28","sp29",5,NA,NA,0.197625515491451,0,15
"2219","sp28","sp29",6,NA,NA,0.24735471235113,0,15
"2220","sp28","sp29",7,NA,NA,0.156051910994155,0,15
"2221","sp28","sp29",8,NA,NA,0.192972094640407,0,15
"2222","sp28","sp29",9,NA,NA,0.187018159810542,0,15
"2223","sp28","sp29",10,NA,NA,0.19354186992111,0,15
"2224","sp28","sp30",1,NA,NA,0.245515173232959,0,15
"2225","sp28","sp30",2,NA,0.0380924681330873,0.409120720777908,2,15
"2226","sp28","sp30",3,0.114966914905869,0.033994694192405,0.415256048873065,3,15
"2227","sp28","sp30",4,NA,0.00913386957565619,0.39316054157619,2,15
"2228","sp28","sp30",5,NA,NA,0.392094814092115,0,15
"2229","sp28","sp30",6,NA,NA,0.350507370283558,0,15
"2230","sp28","sp30",7,NA,NA,0.342028420429882,0,15
"2231","sp28","sp30",8,NA,NA,0.354827550181431,0,15
"2232","sp28","sp30",9,NA,NA,0.393788729129556,0,15
"2233","sp28","sp30",10,NA,NA,0.343486461769282,0,15
"2234","sp28","sp32",2,NA,NA,-0.0173738819698865,0,15
"2235","sp28","sp32",3,NA,NA,-0.0277327323461761,0,15
"2236","sp28","sp32",6,NA,NA,-0.00581988328439429,0,15
"2237","sp28","sp32",7,NA,NA,-0.0114471353765132,0,15
"2238","sp28","sp32",9,NA,NA,-0.0619594551525613,0,15
"2239","sp28","sp32",10,NA,NA,-0.0704099366715437,0,15
"2240","sp28","sp37",2,NA,NA,-0.0188006778706993,0,15
"2241","sp28","sp37",4,NA,NA,-0.00552151022123182,0,15
"2242","sp28","sp37",8,NA,NA,-0.00397616039123197,0,15
"2243","sp28","sp37",10,NA,NA,-0.000268179963671819,0,15
"2244","sp28","sp38",1,NA,NA,-0.00674749618710875,0,15
"2245","sp28","sp40",1,NA,NA,-0.0102096508827891,0,15
"2246","sp28","sp40",5,NA,NA,-0.0117951892620624,0,15
"2247","sp28","sp40",8,NA,NA,-0.000560269730693852,0,15
"2248","sp28","sp42",2,NA,NA,-0.000380485155902843,0,15
"2249","sp28","sp42",5,NA,NA,-0.00509906001249352,0,15
"2250","sp28","sp42",6,NA,NA,-0.00297521427062514,0,15
"2251","sp28","sp42",8,NA,NA,-0.00116861993670695,0,15
"2252","sp28","sp44",2,0.000363152710523342,NA,NA,0,15
"2253","sp28","sp46",1,NA,NA,-0.0214212038103611,0,15
"2254","sp28","sp46",2,0.0124989316773656,NA,-0.00325799363294778,0,15
"2255","sp28","sp46",6,NA,NA,-0.00166048495117266,0,15
"2256","sp28","sp46",8,NA,NA,-0.00589462023224256,0,15
"2257","sp28","sp46",9,NA,NA,-0.00240834265270634,0,15
"2258","sp28","sp46",10,0.0390938643817245,NA,NA,0,15
"2259","sp28","sp49",1,NA,NA,-0.00836331541359989,0,15
"2260","sp29","sp30",1,NA,NA,0.181590005132679,0,15
"2261","sp29","sp30",2,NA,NA,0.284468891775192,0,15
"2262","sp29","sp30",3,NA,NA,0.294676886149773,0,15
"2263","sp29","sp30",4,NA,NA,0.241992410866726,0,15
"2264","sp29","sp30",5,NA,NA,0.284289662235227,0,15
"2265","sp29","sp30",6,NA,NA,0.292020615661497,0,15
"2266","sp29","sp30",7,NA,NA,0.285375996142903,0,15
"2267","sp29","sp30",8,NA,NA,0.269736393751605,0,15
"2268","sp29","sp30",9,NA,NA,0.261387070471798,0,15
"2269","sp29","sp30",10,NA,NA,0.253598484007345,0,15
"2270","sp29","sp32",2,NA,NA,-0.01270320080955,0,15
"2271","sp29","sp32",3,NA,NA,-0.019679894451566,0,15
"2272","sp29","sp32",6,NA,NA,-0.00399177370164148,0,15
"2273","sp29","sp32",7,NA,NA,-0.00980408369904452,0,15
"2274","sp29","sp32",9,NA,NA,-0.0164411207937729,0,15
"2275","sp29","sp32",10,NA,NA,-0.037646627296605,0,15
"2276","sp29","sp37",2,NA,NA,-0.0638253972689561,0,15
"2277","sp29","sp37",4,NA,NA,-0.0422476415387018,0,15
"2278","sp29","sp37",8,NA,NA,-0.00892884174433758,0,15
"2279","sp29","sp37",10,NA,NA,-0.00201729404327283,0,15
"2280","sp29","sp38",1,NA,NA,-0.00499064009411425,0,15
"2281","sp29","sp40",1,NA,NA,-0.0072095720273809,0,15
"2282","sp29","sp40",5,NA,0.000363105591362053,-0.00160565013256893,2,15
"2283","sp29","sp40",8,NA,NA,-0.0004444215287115,0,15
"2284","sp29","sp42",2,NA,NA,-0.000267334833167393,0,15
"2285","sp29","sp42",5,NA,NA,-0.00474456732391603,0,15
"2286","sp29","sp42",6,NA,NA,-0.00230049799936493,0,15
"2287","sp29","sp42",8,NA,NA,-0.000575067758367283,0,15
"2288","sp29","sp46",1,NA,NA,-0.032901796564233,0,15
"2289","sp29","sp46",2,NA,NA,-0.00351644963570423,0,15
"2290","sp29","sp46",6,NA,NA,-0.00167707300522322,0,15
"2291","sp29","sp46",8,NA,NA,-0.00589432754898439,0,15
"2292","sp29","sp46",9,NA,NA,-0.00289664135968202,0,15
"2293","sp29","sp49",1,NA,NA,-0.00993301106516045,0,15
"2294","sp30","sp32",2,NA,NA,-0.0612089783508118,0,15
"2295","sp30","sp32",3,NA,NA,-0.0972052420028386,0,15
"2296","sp30","sp32",6,NA,NA,-0.0108383361281101,0,15
"2297","sp30","sp32",7,NA,NA,-0.0456392105841034,0,15
"2298","sp30","sp32",9,NA,NA,-0.0620141359602826,0,15
"2299","sp30","sp32",10,NA,NA,-0.0751627904990389,0,15
"2300","sp30","sp37",2,NA,NA,-0.0408950471097529,0,15
"2301","sp30","sp37",4,NA,NA,-0.00801625825560406,0,15
"2302","sp30","sp37",8,NA,NA,-0.00328194774753714,0,15
"2303","sp30","sp37",10,NA,NA,-0.000351396998778818,0,15
"2304","sp30","sp38",1,NA,-0.0277343334791131,-0.0396935292121314,2,15
"2305","sp30","sp39",1,0.000294605942031948,NA,NA,0,15
"2306","sp30","sp40",1,NA,NA,-0.00982143534624998,0,15
"2307","sp30","sp40",5,NA,NA,-0.00318565691558806,0,15
"2308","sp30","sp40",8,NA,NA,-0.000418764675827271,0,15
"2309","sp30","sp42",2,NA,NA,-0.000319344721356791,0,15
"2310","sp30","sp42",5,NA,NA,-0.00401418630411982,0,15
"2311","sp30","sp42",6,NA,NA,-0.00301938273003435,0,15
"2312","sp30","sp42",8,NA,NA,-0.000887725910945211,0,15
"2313","sp30","sp46",1,NA,NA,-0.0234226252387541,0,15
"2314","sp30","sp46",2,NA,NA,-0.003363383458095,0,15
"2315","sp30","sp46",6,NA,NA,-0.00160217637709042,0,15
"2316","sp30","sp46",8,NA,NA,-0.00593890455142106,0,15
"2317","sp30","sp46",9,NA,NA,-0.00316918873381498,0,15
"2318","sp30","sp49",1,0.00948848116428452,NA,-0.00932873736078623,0,15
"2319","sp31","sp35",3,0.0558516836714548,0.0616579932316475,NA,1,15
"2320","sp31","sp35",5,0.0600267407812305,0.0597862442545614,0.00499565964124016,3,15
"2321","sp31","sp44",6,-0.0275265918454194,-0.0476556990613797,NA,1,15
"2322","sp31","sp45",3,NA,0.000519030694466425,NA,0,15
"2323","sp31","sp45",6,NA,0.0320737867122908,NA,0,15
"2324","sp31","sp47",3,-0.033492686256014,-0.0124828599301334,NA,1,15
"2325","sp31","sp47",4,-0.0374832673420887,-0.017672609207513,NA,1,15
"2326","sp31","sp47",5,-0.0157903646477942,-0.0121859978974804,NA,1,15
"2327","sp31","sp47",6,-0.00724757706521129,-0.0158560695753929,NA,1,15
"2328","sp31","sp47",7,-0.0119592874928508,-0.021390801538997,-0.00446500169083197,3,15
"2329","sp31","sp47",9,-0.114643798428221,-0.139512045217322,NA,1,15
"2330","sp32","sp37",2,NA,0.0201563063357905,0.0194927238878831,2,15
"2331","sp32","sp46",9,NA,NA,0.000203879702989499,0,15
"2332","sp32","sp47",8,-0.00744098333873766,-0.00702183844352905,NA,1,15
"2333","sp34","sp40",2,-0.103163121922634,-0.0791611795984569,NA,1,15
"2334","sp34","sp40",4,-0.0778883514715368,-0.0390627550451938,NA,1,15
"2335","sp34","sp40",6,-0.0688416441284403,-0.0655590754148566,NA,1,15
"2336","sp34","sp40",9,-0.0265688080125073,-0.00897406875461004,NA,1,15
"2337","sp34","sp43",4,0.000309578229485376,NA,NA,0,15
"2338","sp34","sp49",4,NA,-0.000280427021933969,NA,0,15
"2339","sp34","sp49",6,NA,-0.000351839827792188,NA,0,15
"2340","sp35","sp47",3,-0.00133942387182709,-0.00055221105725148,NA,1,15
"2341","sp35","sp47",5,-0.00067558549474523,-0.000519883278138506,NA,1,15
"2342","sp37","sp38",3,NA,0.0227441164950273,NA,0,15
"2343","sp37","sp46",2,NA,NA,0.000222017971927024,0,15
"2344","sp38","sp39",4,0.0316552374700163,0.0284499049545361,NA,1,15
"2345","sp38","sp40",1,NA,NA,0.000269922614875929,0,15
"2346","sp38","sp46",1,NA,NA,0.000643724265223352,0,15
"2347","sp38","sp49",1,NA,NA,0.000256381790760922,0,15
"2348","sp39","sp49",1,0.0428829461754714,0.0113261823646,0.0139624582690189,3,15
"2349","sp40","sp43",4,-0.00558843620401667,NA,NA,0,15
"2350","sp40","sp46",1,NA,NA,0.00135221749056536,0,15
"2351","sp40","sp49",1,NA,NA,0.000237726306327915,0,15
"2352","sp44","sp45",6,NA,-0.00109703986500731,NA,0,15
"2353","sp44","sp46",2,0.0405661058031083,0.0279077344155351,0.0152884710871259,3,15
