"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","CovariateStrength"
"2008",4,NA,-0.0511982636917842,NA,0,15
"2009",5,NA,NA,-0.00736342301539817,0,15
"2010",6,NA,-0.0148538505064537,-0.0157718797598181,2,15
"2011",8,NA,NA,-0.00497057079858343,0,15
"2012",1,NA,NA,-0.0995682158600655,0,15
"2013",2,NA,NA,-0.00271629914405264,0,15
"2014",6,NA,NA,-0.00172579666440049,0,15
"2015",8,NA,NA,-0.00525353873719125,0,15
"2016",9,NA,NA,-0.00192892217561211,0,15
"2017",1,NA,NA,-0.00678153026547963,0,15
"2018",1,NA,NA,0.262487175082383,0,15
"2019",2,NA,NA,0.177366231110948,0,15
"2020",3,NA,NA,0.22245514207379,0,15
"2021",4,NA,NA,0.161637378502384,0,15
"2022",5,NA,NA,0.262041595821419,0,15
"2023",6,NA,NA,0.291029392832354,0,15
"2024",7,NA,NA,0.197324355604082,0,15
"2025",8,NA,NA,0.248377856451976,0,15
"2026",9,NA,NA,0.225989178741659,0,15
"2027",10,NA,NA,0.225104226739697,0,15
"2028",1,NA,NA,0.216017190487473,0,15
"2029",2,NA,NA,0.296767308790247,0,15
"2030",3,NA,NA,0.243276322345343,0,15
"2031",4,NA,NA,0.203319426273797,0,15
"2032",5,NA,NA,0.310789801042227,0,15
"2033",6,NA,NA,0.311602133535652,0,15
"2034",7,NA,NA,0.26463366970694,0,15
"2035",8,NA,NA,0.238155132833725,0,15
"2036",9,NA,NA,0.25820360928229,0,15
"2037",10,NA,NA,0.252187114689132,0,15
"2038",1,NA,NA,0.271158067502039,0,15
"2039",2,NA,NA,0.235031901531238,0,15
"2040",3,NA,NA,0.220887956869595,0,15
"2041",4,NA,NA,0.295666418553445,0,15
"2042",5,NA,NA,0.258538128321861,0,15
"2043",6,NA,NA,0.311035779264108,0,15
"2044",7,NA,NA,0.217801487538964,0,15
"2045",8,NA,NA,0.3307196656616,0,15
"2046",9,NA,NA,0.216436505300814,0,15
"2047",10,NA,NA,0.267080361304373,0,15
"2048",1,NA,NA,0.27672643140859,0,15
"2049",2,NA,NA,0.294059982455554,0,15
"2050",3,NA,NA,0.149629427471416,0,15
"2051",4,NA,NA,0.232014461148903,0,15
"2052",5,NA,NA,0.240146859071844,0,15
"2053",6,NA,NA,0.251331855052725,0,15
"2054",7,NA,NA,0.21167070168339,0,15
"2055",8,NA,NA,0.197633711900539,0,15
"2056",9,NA,NA,0.257866115151405,0,15
"2057",10,NA,NA,0.186665705426688,0,15
"2058",1,NA,NA,0.279145816661258,0,15
"2059",2,NA,NA,0.234412519227104,0,15
"2060",3,NA,NA,0.137417886806849,0,15
"2061",4,NA,NA,0.259619302868901,0,15
"2062",5,NA,NA,0.202065804052906,0,15
"2063",6,NA,NA,0.182796672966379,0,15
"2064",7,NA,NA,0.157489508396057,0,15
"2065",8,NA,NA,0.215021094174368,0,15
"2066",9,NA,NA,0.229147019601982,0,15
"2067",10,NA,NA,0.202978038389783,0,15
"2068",2,NA,NA,-0.0101686013187943,0,15
"2069",3,NA,NA,-0.00917740628880373,0,15
"2070",6,NA,NA,-0.00503024992559023,0,15
"2071",7,NA,NA,-0.00632991107579886,0,15
"2072",9,NA,NA,-0.0165928931975242,0,15
"2073",10,NA,NA,-0.0450037328433548,0,15
"2074",2,NA,NA,-0.0282061123934655,0,15
"2075",4,NA,NA,-0.00806328138212418,0,15
"2076",8,NA,NA,-0.0041103623651537,0,15
"2077",10,NA,NA,-0.000258652053535025,0,15
"2078",1,NA,NA,-0.00767176752771198,0,15
"2079",1,NA,NA,-0.014307456692276,0,15
"2080",5,NA,NA,-0.00210054748622896,0,15
"2081",8,NA,NA,-0.000437263350647587,0,15
"2082",2,NA,NA,-0.000556319622723776,0,15
"2083",4,NA,-0.00202090312614394,NA,0,15
"2084",5,NA,NA,-0.0282927353721105,0,15
"2085",6,NA,NA,-0.00387893624172645,0,15
"2086",8,NA,NA,-0.00134063556085181,0,15
"2087",1,NA,NA,-0.0650867309171374,0,15
"2088",2,NA,NA,-0.00253917761903489,0,15
"2089",6,NA,NA,-0.00175074603324216,0,15
"2090",8,NA,NA,-0.00577060358125533,0,15
"2091",9,NA,NA,-0.00248279864297406,0,15
"2092",1,NA,NA,-0.00742614871164135,0,15
"2093",2,NA,0.000263731445019215,NA,0,15
"2094",1,NA,NA,0.239866993387878,0,15
"2095",2,NA,NA,0.174029449164582,0,15
"2096",3,NA,NA,0.275265977577551,0,15
"2097",4,NA,NA,0.225596490741743,0,15
"2098",5,NA,NA,0.247988073007795,0,15
"2099",6,NA,NA,0.194749595828651,0,15
"2100",7,NA,NA,0.201799874794214,0,15
"2101",8,NA,NA,0.287604027477104,0,15
"2102",9,NA,NA,0.246826656543238,0,15
"2103",10,NA,NA,0.197849979527463,0,15
"2104",1,NA,NA,0.208458341169208,0,15
"2105",2,NA,NA,0.227576852903683,0,15
"2106",3,NA,NA,0.32149235886056,0,15
"2107",4,NA,NA,0.209557465811807,0,15
"2108",5,NA,NA,0.236564839333608,0,15
"2109",6,NA,NA,0.276025144693386,0,15
"2110",7,NA,NA,0.245453781141078,0,15
"2111",8,NA,NA,0.253715771195699,0,15
"2112",9,NA,NA,0.21921204917434,0,15
"2113",10,NA,NA,0.235144178474998,0,15
"2114",1,NA,NA,0.183047715805484,0,15
"2115",2,NA,NA,0.245630480485506,0,15
"2116",3,NA,NA,0.260370968692878,0,15
"2117",4,NA,NA,0.253014586519905,0,15
"2118",5,NA,NA,0.280800705145414,0,15
"2119",6,NA,NA,0.278782604203185,0,15
"2120",7,NA,NA,0.273986631334042,0,15
"2121",8,NA,NA,0.253703173546378,0,15
"2122",9,NA,NA,0.263657950609933,0,15
"2123",10,NA,NA,0.234286361762462,0,15
"2124",1,NA,NA,0.172811113551811,0,15
"2125",2,NA,NA,0.234938526183772,0,15
"2126",3,NA,NA,0.267527473633257,0,15
"2127",4,NA,NA,0.248158004486911,0,15
"2128",5,NA,NA,0.271906719223798,0,15
"2129",6,NA,NA,0.266332414514442,0,15
"2130",7,NA,NA,0.272086241494107,0,15
"2131",8,NA,NA,0.255621853309487,0,15
"2132",9,NA,NA,0.288465744597899,0,15
"2133",10,NA,NA,0.250302954551695,0,15
"2134",2,NA,NA,-0.0100348175241832,0,15
"2135",3,NA,NA,-0.0178667302779922,0,15
"2136",6,NA,NA,-0.00390101386038259,0,15
"2137",7,NA,NA,-0.00952863829389089,0,15
"2138",9,NA,NA,-0.0185575285257523,0,15
"2139",10,NA,NA,-0.11321247759914,0,15
"2140",2,NA,NA,-0.0155083640520628,0,15
"2141",4,NA,NA,-0.00882215652154851,0,15
"2142",8,NA,NA,-0.00502514998012262,0,15
"2143",10,NA,NA,-0.000324637289139919,0,15
"2144",1,NA,NA,-0.00474936972092741,0,15
"2145",1,NA,NA,-0.0107911878073228,0,15
"2146",5,NA,NA,-0.00192202087480342,0,15
"2147",8,NA,NA,-0.000457101004415363,0,15
"2148",2,NA,NA,-0.000279170029385483,0,15
"2149",5,NA,NA,-0.00518829492024987,0,15
"2150",6,NA,NA,-0.00310425918494374,0,15
"2151",8,NA,NA,-0.00077467449243604,0,15
"2152",2,NA,NA,-0.000218869980916633,0,15
"2153",1,NA,NA,-0.0266033182643516,0,15
"2154",2,NA,NA,-0.0207406473321502,0,15
"2155",6,NA,NA,-0.00876829409504126,0,15
"2156",8,NA,NA,-0.0337084627043735,0,15
"2157",9,NA,NA,-0.0159710819865757,0,15
"2158",1,NA,NA,-0.00824604727267317,0,15
"2159",1,NA,NA,0.243278173994558,0,15
"2160",2,NA,NA,0.187137613397563,0,15
"2161",3,NA,NA,0.229299262408459,0,15
"2162",4,NA,NA,0.175662634597711,0,15
"2163",5,NA,NA,0.191104152412079,0,15
"2164",6,NA,NA,0.206174160053236,0,15
"2165",7,NA,NA,0.157317450630637,0,15
"2166",8,NA,NA,0.229852707689582,0,15
"2167",9,NA,NA,0.157132548120782,0,15
"2168",10,NA,NA,0.160344127260363,0,15
"2169",1,NA,NA,0.288938617602287,0,15
"2170",2,NA,NA,0.180875032989452,0,15
"2171",3,NA,NA,0.165678010958381,0,15
"2172",4,NA,NA,0.173217741289414,0,15
"2173",5,NA,NA,0.24954125816912,0,15
"2174",6,NA,NA,0.24289993339125,0,15
"2175",7,NA,NA,0.177178998498801,0,15
"2176",8,NA,NA,0.216903882163658,0,15
"2177",9,NA,NA,0.224675790512643,0,15
"2178",10,NA,NA,0.173746583871827,0,15
"2179",1,-0.000532540562478858,NA,0.271361066581342,0,15
"2180",2,NA,NA,0.146074133096329,0,15
"2181",3,NA,NA,0.133791654538986,0,15
"2182",4,NA,NA,0.159546873379402,0,15
"2183",5,NA,NA,0.146651739367971,0,15
"2184",6,NA,NA,0.131005178437872,0,15
"2185",7,NA,NA,0.123705228716449,0,15
"2186",8,NA,NA,0.15723746347178,0,15
"2187",9,NA,NA,0.146923543094299,0,15
"2188",10,NA,NA,0.139620279563773,0,15
"2189",2,NA,NA,-0.00627202449859308,0,15
"2190",3,NA,NA,-0.00893522961447805,0,15
"2191",6,NA,NA,-0.00465288163777422,0,15
"2192",7,NA,NA,-0.0118345535389368,0,15
"2193",9,NA,NA,-0.0207907570285343,0,15
"2194",10,NA,NA,-0.0549559025133521,0,15
"2195",2,NA,NA,-0.0123175949494009,0,15
"2196",4,NA,NA,-0.0157768455852694,0,15
"2197",8,NA,NA,-0.0210134788485495,0,15
"2198",10,NA,NA,-0.000240750761423573,0,15
"2199",1,NA,NA,-0.00745781915625233,0,15
"2200",1,-0.00240680335257409,-0.000546922683570746,-0.000479995556310314,3,15
"2201",1,NA,NA,-0.00691515491527541,0,15
"2202",5,NA,NA,-0.00155266593908782,0,15
"2203",8,NA,NA,-0.000490901504428412,0,15
"2204",2,NA,NA,-0.000213741724216713,0,15
"2205",5,NA,NA,-0.00608764476776016,0,15
"2206",6,NA,NA,-0.0016715797810024,0,15
"2207",8,NA,NA,-0.000807687942277165,0,15
"2208",1,NA,NA,-0.0211695367106148,0,15
"2209",2,NA,NA,-0.00249140819952578,0,15
"2210",6,NA,NA,-0.00117155548810471,0,15
"2211",8,NA,NA,-0.00668195166288395,0,15
"2212",9,NA,NA,-0.00271172669119669,0,15
"2213",1,-0.07751679453417,-0.0665679304286534,-0.0496513124304588,3,15
"2214",1,NA,NA,0.385608044760839,0,15
"2215",2,NA,NA,0.231157773828173,0,15
"2216",3,NA,NA,0.212063488467755,0,15
"2217",4,NA,NA,0.149182796450161,0,15
"2218",5,NA,NA,0.197625515491451,0,15
"2219",6,NA,NA,0.24735471235113,0,15
"2220",7,NA,NA,0.156051910994155,0,15
"2221",8,NA,NA,0.192972094640407,0,15
"2222",9,NA,NA,0.187018159810542,0,15
"2223",10,NA,NA,0.19354186992111,0,15
"2224",1,NA,NA,0.245515173232959,0,15
"2225",2,NA,0.0380924681330873,0.409120720777908,2,15
"2226",3,0.114966914905869,0.033994694192405,0.415256048873065,3,15
"2227",4,NA,0.00913386957565619,0.39316054157619,2,15
"2228",5,NA,NA,0.392094814092115,0,15
"2229",6,NA,NA,0.350507370283558,0,15
"2230",7,NA,NA,0.342028420429882,0,15
"2231",8,NA,NA,0.354827550181431,0,15
"2232",9,NA,NA,0.393788729129556,0,15
"2233",10,NA,NA,0.343486461769282,0,15
"2234",2,NA,NA,-0.0173738819698865,0,15
"2235",3,NA,NA,-0.0277327323461761,0,15
"2236",6,NA,NA,-0.00581988328439429,0,15
"2237",7,NA,NA,-0.0114471353765132,0,15
"2238",9,NA,NA,-0.0619594551525613,0,15
"2239",10,NA,NA,-0.0704099366715437,0,15
"2240",2,NA,NA,-0.0188006778706993,0,15
"2241",4,NA,NA,-0.00552151022123182,0,15
"2242",8,NA,NA,-0.00397616039123197,0,15
"2243",10,NA,NA,-0.000268179963671819,0,15
"2244",1,NA,NA,-0.00674749618710875,0,15
"2245",1,NA,NA,-0.0102096508827891,0,15
"2246",5,NA,NA,-0.0117951892620624,0,15
"2247",8,NA,NA,-0.000560269730693852,0,15
"2248",2,NA,NA,-0.000380485155902843,0,15
"2249",5,NA,NA,-0.00509906001249352,0,15
"2250",6,NA,NA,-0.00297521427062514,0,15
"2251",8,NA,NA,-0.00116861993670695,0,15
"2252",2,0.000363152710523342,NA,NA,0,15
"2253",1,NA,NA,-0.0214212038103611,0,15
"2254",2,0.0124989316773656,NA,-0.00325799363294778,0,15
"2255",6,NA,NA,-0.00166048495117266,0,15
"2256",8,NA,NA,-0.00589462023224256,0,15
"2257",9,NA,NA,-0.00240834265270634,0,15
"2258",10,0.0390938643817245,NA,NA,0,15
"2259",1,NA,NA,-0.00836331541359989,0,15
"2260",1,NA,NA,0.181590005132679,0,15
"2261",2,NA,NA,0.284468891775192,0,15
"2262",3,NA,NA,0.294676886149773,0,15
"2263",4,NA,NA,0.241992410866726,0,15
"2264",5,NA,NA,0.284289662235227,0,15
"2265",6,NA,NA,0.292020615661497,0,15
"2266",7,NA,NA,0.285375996142903,0,15
"2267",8,NA,NA,0.269736393751605,0,15
"2268",9,NA,NA,0.261387070471798,0,15
"2269",10,NA,NA,0.253598484007345,0,15
"2270",2,NA,NA,-0.01270320080955,0,15
"2271",3,NA,NA,-0.019679894451566,0,15
"2272",6,NA,NA,-0.00399177370164148,0,15
"2273",7,NA,NA,-0.00980408369904452,0,15
"2274",9,NA,NA,-0.0164411207937729,0,15
"2275",10,NA,NA,-0.037646627296605,0,15
"2276",2,NA,NA,-0.0638253972689561,0,15
"2277",4,NA,NA,-0.0422476415387018,0,15
"2278",8,NA,NA,-0.00892884174433758,0,15
"2279",10,NA,NA,-0.00201729404327283,0,15
"2280",1,NA,NA,-0.00499064009411425,0,15
"2281",1,NA,NA,-0.0072095720273809,0,15
"2282",5,NA,0.000363105591362053,-0.00160565013256893,2,15
"2283",8,NA,NA,-0.0004444215287115,0,15
"2284",2,NA,NA,-0.000267334833167393,0,15
"2285",5,NA,NA,-0.00474456732391603,0,15
"2286",6,NA,NA,-0.00230049799936493,0,15
"2287",8,NA,NA,-0.000575067758367283,0,15
"2288",1,NA,NA,-0.032901796564233,0,15
"2289",2,NA,NA,-0.00351644963570423,0,15
"2290",6,NA,NA,-0.00167707300522322,0,15
"2291",8,NA,NA,-0.00589432754898439,0,15
"2292",9,NA,NA,-0.00289664135968202,0,15
"2293",1,NA,NA,-0.00993301106516045,0,15
"2294",2,NA,NA,-0.0612089783508118,0,15
"2295",3,NA,NA,-0.0972052420028386,0,15
"2296",6,NA,NA,-0.0108383361281101,0,15
"2297",7,NA,NA,-0.0456392105841034,0,15
"2298",9,NA,NA,-0.0620141359602826,0,15
"2299",10,NA,NA,-0.0751627904990389,0,15
"2300",2,NA,NA,-0.0408950471097529,0,15
"2301",4,NA,NA,-0.00801625825560406,0,15
"2302",8,NA,NA,-0.00328194774753714,0,15
"2303",10,NA,NA,-0.000351396998778818,0,15
"2304",1,NA,-0.0277343334791131,-0.0396935292121314,2,15
"2305",1,0.000294605942031948,NA,NA,0,15
"2306",1,NA,NA,-0.00982143534624998,0,15
"2307",5,NA,NA,-0.00318565691558806,0,15
"2308",8,NA,NA,-0.000418764675827271,0,15
"2309",2,NA,NA,-0.000319344721356791,0,15
"2310",5,NA,NA,-0.00401418630411982,0,15
"2311",6,NA,NA,-0.00301938273003435,0,15
"2312",8,NA,NA,-0.000887725910945211,0,15
"2313",1,NA,NA,-0.0234226252387541,0,15
"2314",2,NA,NA,-0.003363383458095,0,15
"2315",6,NA,NA,-0.00160217637709042,0,15
"2316",8,NA,NA,-0.00593890455142106,0,15
"2317",9,NA,NA,-0.00316918873381498,0,15
"2318",1,0.00948848116428452,NA,-0.00932873736078623,0,15
"2319",3,0.0558516836714548,0.0616579932316475,NA,1,15
"2320",5,0.0600267407812305,0.0597862442545614,0.00499565964124016,3,15
"2321",6,-0.0275265918454194,-0.0476556990613797,NA,1,15
"2322",3,NA,0.000519030694466425,NA,0,15
"2323",6,NA,0.0320737867122908,NA,0,15
"2324",3,-0.033492686256014,-0.0124828599301334,NA,1,15
"2325",4,-0.0374832673420887,-0.017672609207513,NA,1,15
"2326",5,-0.0157903646477942,-0.0121859978974804,NA,1,15
"2327",6,-0.00724757706521129,-0.0158560695753929,NA,1,15
"2328",7,-0.0119592874928508,-0.021390801538997,-0.00446500169083197,3,15
"2329",9,-0.114643798428221,-0.139512045217322,NA,1,15
"2330",2,NA,0.0201563063357905,0.0194927238878831,2,15
"2331",9,NA,NA,0.000203879702989499,0,15
"2332",8,-0.00744098333873766,-0.00702183844352905,NA,1,15
"2333",2,-0.103163121922634,-0.0791611795984569,NA,1,15
"2334",4,-0.0778883514715368,-0.0390627550451938,NA,1,15
"2335",6,-0.0688416441284403,-0.0655590754148566,NA,1,15
"2336",9,-0.0265688080125073,-0.00897406875461004,NA,1,15
"2337",4,0.000309578229485376,NA,NA,0,15
"2338",4,NA,-0.000280427021933969,NA,0,15
"2339",6,NA,-0.000351839827792188,NA,0,15
"2340",3,-0.00133942387182709,-0.00055221105725148,NA,1,15
"2341",5,-0.00067558549474523,-0.000519883278138506,NA,1,15
"2342",3,NA,0.0227441164950273,NA,0,15
"2343",2,NA,NA,0.000222017971927024,0,15
"2344",4,0.0316552374700163,0.0284499049545361,NA,1,15
"2345",1,NA,NA,0.000269922614875929,0,15
"2346",1,NA,NA,0.000643724265223352,0,15
"2347",1,NA,NA,0.000256381790760922,0,15
"2348",1,0.0428829461754714,0.0113261823646,0.0139624582690189,3,15
"2349",4,-0.00558843620401667,NA,NA,0,15
"2350",1,NA,NA,0.00135221749056536,0,15
"2351",1,NA,NA,0.000237726306327915,0,15
"2352",6,NA,-0.00109703986500731,NA,0,15
"2353",2,0.0405661058031083,0.0279077344155351,0.0152884710871259,3,15
"2354",6,NA,0.00054233510319721,NA,0,15
"2355",6,NA,-0.000365008609025573,NA,0,15
"2356",1,0.0291701833423761,NA,NA,0,15
"2357",1,NA,NA,0.00072775748726836,0,15
