"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"2483",5,NA,NA,0.0139706305181359,0,0.75
"2484",6,NA,NA,0.0199104659026172,0,0.75
"2485",7,NA,NA,0.0217011067466804,0,0.75
"2486",8,NA,NA,0.0258414690328225,0,0.75
"2487",9,NA,NA,0.0138757230610986,0,0.75
"2488",10,NA,NA,0.0222574026453175,0,0.75
"2489",1,NA,NA,0.0116127551300534,0,0.75
"2490",2,NA,NA,0.00938050613935735,0,0.75
"2491",3,NA,NA,0.00900394145563415,0,0.75
"2492",5,NA,NA,0.00671750396189147,0,0.75
"2493",6,NA,NA,0.00602252613771604,0,0.75
"2494",7,NA,NA,0.000256559855066496,0,0.75
"2495",8,NA,NA,0.00381841472644486,0,0.75
"2496",9,NA,NA,0.00237465136669245,0,0.75
"2497",10,NA,NA,0.00197860350477299,0,0.75
"2498",1,NA,NA,0.0145807989771528,0,0.75
"2499",2,NA,NA,0.0194971508673684,0,0.75
"2500",3,NA,NA,0.0751725859719712,0,0.75
"2501",4,NA,NA,0.0376868001266121,0,0.75
"2502",5,NA,NA,0.0606619634829749,0,0.75
"2503",6,NA,NA,0.0143026787287937,0,0.75
"2504",7,NA,NA,0.0204307896670683,0,0.75
"2505",8,NA,NA,0.0243608399464489,0,0.75
"2506",9,NA,NA,0.0535072032637035,0,0.75
"2507",10,NA,NA,0.0231830679530732,0,0.75
"2508",1,NA,NA,0.0115881920370023,0,0.75
"2509",2,NA,NA,0.198043520784068,0,0.75
"2510",3,NA,NA,0.181554517359449,0,0.75
"2511",4,NA,NA,0.149955496104697,0,0.75
"2512",5,NA,NA,0.181515677091126,0,0.75
"2513",6,NA,NA,0.198830397649854,0,0.75
"2514",7,NA,NA,0.169083703878933,0,0.75
"2515",8,NA,NA,0.180895172844891,0,0.75
"2516",9,NA,NA,0.164356042092345,0,0.75
"2517",10,NA,NA,0.222652349102277,0,0.75
"2518",1,NA,NA,0.0151669194596935,0,0.75
"2519",2,NA,NA,0.0139439666427172,0,0.75
"2520",3,NA,NA,0.0128762985384786,0,0.75
"2521",4,NA,NA,0.00249718631815087,0,0.75
"2522",5,NA,NA,0.0208545483751634,0,0.75
"2523",6,NA,NA,0.0129324522398213,0,0.75
"2524",7,NA,NA,0.00520675091218579,0,0.75
"2525",8,NA,NA,0.00469098370007262,0,0.75
"2526",9,NA,NA,0.00564697553535168,0,0.75
"2527",10,NA,NA,0.00392008806329433,0,0.75
"2528",1,NA,NA,0.0163559207517876,0,0.75
"2529",2,NA,NA,0.148029976724827,0,0.75
"2530",3,NA,NA,0.0846918130652304,0,0.75
"2531",4,NA,NA,0.0592906579043908,0,0.75
"2532",5,NA,NA,0.0724127804525376,0,0.75
"2533",6,NA,NA,0.0891131515463943,0,0.75
"2534",7,NA,NA,0.0441752658456002,0,0.75
"2535",8,NA,NA,0.0284462312238814,0,0.75
"2536",9,NA,NA,0.0323120874962443,0,0.75
"2537",10,NA,NA,0.0407301361201274,0,0.75
"2538",2,NA,NA,-0.00182316337794333,0,0.75
"2539",3,NA,NA,-0.00533290917241546,0,0.75
"2540",8,0.000766826062883302,0.000868065841298286,NA,1,0.75
"2541",9,NA,NA,-0.000475542678392233,0,0.75
"2542",10,NA,NA,-0.00122954521302239,0,0.75
"2543",1,NA,NA,-0.00028091439335961,0,0.75
"2544",1,-0.0534591181850561,-0.0222658094990013,-0.0661554622247201,3,0.75
"2545",8,NA,NA,-0.000833308102471538,0,0.75
"2546",3,NA,0.006719962748513,NA,0,0.75
"2547",1,NA,NA,-0.00529536587008283,0,0.75
"2548",3,0.00063319670563714,0.000264033020134955,NA,1,0.75
"2549",10,0.00173970513303808,NA,NA,0,0.75
"2550",3,NA,NA,-0.000548964135660967,0,0.75
"2551",5,NA,NA,-0.000848813085763135,0,0.75
"2552",6,NA,NA,-0.000602260821938853,0,0.75
"2553",7,NA,NA,-0.000853625164230605,0,0.75
"2554",8,NA,NA,-0.00166690602384274,0,0.75
"2555",9,NA,NA,-0.000381230619190019,0,0.75
"2556",10,NA,NA,-0.00135802788628722,0,0.75
"2557",1,NA,NA,-0.000441123977151582,0,0.75
"2558",1,NA,NA,0.14700490127615,0,0.75
"2559",2,NA,NA,0.222212695432272,0,0.75
"2560",3,NA,NA,0.206456101647913,0,0.75
"2561",4,NA,NA,0.050681895883361,0,0.75
"2562",5,NA,NA,0.179594641845738,0,0.75
"2563",6,NA,NA,0.153571515436868,0,0.75
"2564",7,NA,NA,0.18804155067172,0,0.75
"2565",8,NA,NA,0.164231716003369,0,0.75
"2566",9,NA,NA,0.132786754866733,0,0.75
"2567",10,NA,NA,0.228364214319929,0,0.75
"2568",1,NA,NA,0.167462645456168,0,0.75
"2569",2,NA,NA,0.0635590267040637,0,0.75
"2570",3,NA,NA,0.0525044001356746,0,0.75
"2571",4,NA,NA,0.0506196686793962,0,0.75
"2572",5,NA,NA,0.0256516050693803,0,0.75
"2573",6,NA,NA,0.0514853773842364,0,0.75
"2574",7,NA,NA,0.0690995836825595,0,0.75
"2575",8,NA,NA,0.103424304723024,0,0.75
"2576",9,NA,NA,0.0258073399630049,0,0.75
"2577",10,NA,NA,0.0304615734941174,0,0.75
"2578",1,NA,NA,0.187323811861659,0,0.75
"2579",2,NA,NA,0.0998887189637532,0,0.75
"2580",3,NA,NA,0.0685200811344961,0,0.75
"2581",4,NA,NA,0.0260568772909702,0,0.75
"2582",5,NA,NA,0.0279528945209243,0,0.75
"2583",6,NA,NA,0.148553044525266,0,0.75
"2584",7,NA,NA,0.0599361422935728,0,0.75
"2585",8,NA,NA,0.044479190142691,0,0.75
"2586",9,NA,NA,0.0329742087881194,0,0.75
"2587",10,NA,NA,0.0820462274976608,0,0.75
"2588",1,NA,NA,0.018899576965778,0,0.75
"2589",2,NA,NA,0.0554744527684462,0,0.75
"2590",3,NA,NA,0.0110335298700326,0,0.75
"2591",4,NA,NA,0.000242568624716538,0,0.75
"2592",5,NA,NA,0.0115505711439719,0,0.75
"2593",6,NA,NA,0.00956457793368822,0,0.75
"2594",8,NA,NA,0.0093078550433607,0,0.75
"2595",9,NA,NA,0.00464315001345193,0,0.75
"2596",10,NA,NA,0.00193091873129457,0,0.75
"2597",1,NA,NA,0.117174593328872,0,0.75
"2598",2,NA,NA,0.0481413449725709,0,0.75
"2599",3,NA,NA,0.0719342336565076,0,0.75
"2600",4,NA,NA,0.0397763334770667,0,0.75
"2601",5,NA,NA,0.0377631702582669,0,0.75
"2602",6,NA,NA,0.0598521586858708,0,0.75
"2603",7,NA,NA,0.0572134265195232,0,0.75
"2604",8,NA,NA,0.0841115726863719,0,0.75
"2605",9,NA,NA,0.0262419105363966,0,0.75
"2606",10,NA,NA,0.138341118975932,0,0.75
"2607",1,NA,NA,0.0177574916036214,0,0.75
"2608",2,NA,NA,0.0801167327545819,0,0.75
"2609",3,NA,NA,0.0849490567698908,0,0.75
"2610",4,NA,NA,0.177880091007817,0,0.75
"2611",5,NA,NA,0.0864728525414533,0,0.75
"2612",6,NA,NA,0.130792673237903,0,0.75
"2613",7,NA,NA,0.11867298842669,0,0.75
"2614",8,NA,NA,0.0943451005616288,0,0.75
"2615",9,NA,NA,0.136513500575048,0,0.75
"2616",10,NA,NA,0.0703958860347641,0,0.75
"2617",1,NA,NA,0.0265463001435324,0,0.75
"2618",2,NA,NA,0.0275749696418678,0,0.75
"2619",3,NA,NA,0.0488573621663738,0,0.75
"2620",4,NA,NA,0.00596904360189503,0,0.75
"2621",5,NA,NA,0.0561791584580781,0,0.75
"2622",6,NA,NA,0.0398200578319494,0,0.75
"2623",7,NA,NA,0.00238769507884233,0,0.75
"2624",8,NA,NA,0.00747301158822885,0,0.75
"2625",9,NA,NA,0.00988515734034078,0,0.75
"2626",10,NA,NA,0.00590940121030625,0,0.75
"2627",1,NA,NA,0.0251300171320869,0,0.75
"2628",2,NA,NA,0.0838854468939835,0,0.75
"2629",3,NA,NA,0.0277932263231776,0,0.75
"2630",4,NA,NA,0.141722875095556,0,0.75
"2631",5,NA,NA,0.0266575633603654,0,0.75
"2632",6,NA,NA,0.0264881512869746,0,0.75
"2633",7,NA,NA,0.0202577410752601,0,0.75
"2634",8,NA,NA,0.0245815055958851,0,0.75
"2635",9,NA,NA,0.0633779006868256,0,0.75
"2636",10,NA,NA,0.0523830322421466,0,0.75
"2637",2,NA,NA,-0.00103314800218033,0,0.75
"2638",3,NA,NA,-0.00175009538968936,0,0.75
"2639",9,NA,NA,-0.00093274371849213,0,0.75
"2640",10,NA,NA,-0.00158131822459343,0,0.75
"2641",1,NA,NA,-0.00043161027892638,0,0.75
"2642",1,NA,NA,-0.00200714535776697,0,0.75
"2643",8,NA,NA,-0.00187316560727807,0,0.75
"2644",1,NA,NA,-0.00753215161495278,0,0.75
"2645",3,NA,NA,-0.000631023988797313,0,0.75
"2646",5,NA,NA,-0.000671495530489419,0,0.75
"2647",6,NA,NA,-0.000896916072663863,0,0.75
"2648",7,NA,NA,-0.00189762746071248,0,0.75
"2649",8,NA,NA,-0.00374698268883507,0,0.75
"2650",9,NA,NA,-0.000789896319481997,0,0.75
"2651",10,NA,NA,-0.00113817033741453,0,0.75
"2652",1,NA,NA,-0.00354497189814081,0,0.75
"2653",1,NA,NA,0.0885168564659851,0,0.75
"2654",2,NA,NA,0.0784685832344536,0,0.75
"2655",3,NA,NA,0.0258917725429756,0,0.75
"2656",4,NA,NA,0.0182259897581969,0,0.75
"2657",5,NA,NA,0.0927372303469808,0,0.75
"2658",6,NA,NA,0.0796406890101376,0,0.75
"2659",7,NA,NA,0.144720647604042,0,0.75
"2660",8,NA,NA,0.187387450745099,0,0.75
"2661",9,NA,NA,0.209841864049413,0,0.75
"2662",10,NA,NA,0.0675036967332373,0,0.75
"2663",1,NA,NA,0.133299605687135,0,0.75
"2664",2,NA,NA,0.163476733207566,0,0.75
"2665",3,NA,NA,0.149680799134429,0,0.75
"2666",4,NA,NA,0.0858839424020435,0,0.75
"2667",5,NA,NA,0.201898204510052,0,0.75
"2668",6,NA,NA,0.228559341278565,0,0.75
"2669",7,NA,NA,0.18314692965615,0,0.75
"2670",8,NA,NA,0.252267478688835,0,0.75
"2671",9,NA,NA,0.237430457153457,0,0.75
"2672",10,NA,NA,0.233808504118086,0,0.75
"2673",1,NA,NA,0.0116248330862658,0,0.75
"2674",2,NA,NA,0.0148366694991865,0,0.75
"2675",3,NA,NA,0.0212891623717688,0,0.75
"2676",5,NA,NA,0.0522470600481474,0,0.75
"2677",6,NA,NA,0.011069594814038,0,0.75
"2678",8,NA,NA,0.0217128644499206,0,0.75
"2679",9,NA,NA,0.0130061337938667,0,0.75
"2680",10,NA,NA,0.00311328426603524,0,0.75
"2681",1,NA,NA,0.0814175565974263,0,0.75
"2682",2,0.0403716461518395,0.0343591691457065,0.268951804419125,3,0.75
"2683",3,0.0194805968931746,0.0561139564021826,0.273232300383214,3,0.75
"2684",4,0.00475067329777451,NA,0.266039619226031,0,0.75
"2685",5,NA,0.0123146326279433,0.249943233904908,2,0.75
"2686",6,0.00643877678541865,0.0321279775215178,0.214269687677855,3,0.75
"2687",7,NA,NA,0.200612080924598,0,0.75
"2688",8,0.0744717549638023,0.0716414160032142,0.29025982297507,3,0.75
"2689",9,NA,NA,0.253542565882099,0,0.75
"2690",10,NA,NA,0.263590596966429,0,0.75
"2691",1,NA,NA,0.0402952263765242,0,0.75
"2692",2,NA,NA,0.0308085617970928,0,0.75
"2693",3,NA,NA,0.0201039056555868,0,0.75
"2694",4,NA,NA,0.0196041593136798,0,0.75
"2695",5,NA,NA,0.0301321653249015,0,0.75
"2696",6,NA,NA,0.0341133013354291,0,0.75
"2697",7,NA,NA,0.0373248925332712,0,0.75
"2698",8,NA,NA,0.0883387698359131,0,0.75
"2699",9,NA,NA,0.0269847221882518,0,0.75
"2700",10,NA,NA,0.0316419910820173,0,0.75
"2701",1,NA,NA,0.0522748957890275,0,0.75
"2702",2,NA,NA,0.0157465185191767,0,0.75
"2703",3,NA,NA,0.0656565949871841,0,0.75
"2704",4,NA,NA,0.000939467689036556,0,0.75
"2705",5,NA,NA,0.151075097269482,0,0.75
"2706",6,NA,NA,0.024100198177725,0,0.75
"2707",7,NA,NA,0.0034968057951952,0,0.75
"2708",8,NA,NA,0.020005020548132,0,0.75
"2709",9,NA,NA,0.061921427965314,0,0.75
"2710",10,NA,NA,0.00447241380553806,0,0.75
"2711",1,NA,NA,0.0600661581620576,0,0.75
"2712",2,NA,NA,0.026802736172097,0,0.75
"2713",3,NA,NA,0.0137547858819955,0,0.75
"2714",4,NA,NA,0.0223057678517967,0,0.75
"2715",5,NA,NA,0.0359756900108821,0,0.75
"2716",6,NA,NA,0.0175325214005245,0,0.75
"2717",7,NA,NA,0.0296677306569321,0,0.75
"2718",8,NA,NA,0.0406749441889445,0,0.75
"2719",9,NA,NA,0.0364843844053443,0,0.75
"2720",10,NA,NA,0.0241452247610552,0,0.75
"2721",2,NA,NA,-0.000330107239674744,0,0.75
"2722",3,NA,NA,-0.000866117055945034,0,0.75
"2723",9,NA,NA,-0.000536947106299642,0,0.75
"2724",10,NA,NA,-0.000728886479405466,0,0.75
"2725",1,NA,NA,-0.00103164160780693,0,0.75
"2726",8,-0.0127870812486898,NA,NA,0,0.75
"2727",1,NA,NA,-0.00929823015890424,0,0.75
"2728",8,NA,NA,-0.00339386113265397,0,0.75
"2729",1,NA,NA,-0.00398132002253197,0,0.75
"2730",3,NA,NA,-0.000292636867146069,0,0.75
"2731",5,NA,NA,-0.00242763115678475,0,0.75
"2732",6,NA,NA,-0.00138740392342549,0,0.75
"2733",7,NA,NA,-0.00387998348397303,0,0.75
"2734",8,NA,NA,-0.00678890262716469,0,0.75
"2735",9,NA,NA,-0.00642271990529876,0,0.75
"2736",10,NA,NA,-0.00252221722237802,0,0.75
"2737",1,NA,NA,-0.00246318713194563,0,0.75
"2738",1,NA,NA,0.160177617448726,0,0.75
"2739",2,NA,NA,0.256342523093981,0,0.75
"2740",3,NA,NA,0.158550947456086,0,0.75
"2741",4,NA,NA,0.237631110975628,0,0.75
"2742",5,NA,NA,0.218324105185629,0,0.75
"2743",6,NA,NA,0.22965333786259,0,0.75
"2744",7,NA,NA,0.293438557342206,0,0.75
"2745",8,NA,NA,0.253840167473957,0,0.75
"2746",9,NA,NA,0.241267360366549,0,0.75
"2747",10,NA,NA,0.219862753889297,0,0.75
"2748",1,NA,NA,0.0888084919293234,0,0.75
"2749",2,NA,NA,0.104046497119806,0,0.75
"2750",3,NA,NA,0.0952042302244143,0,0.75
"2751",4,NA,NA,0.000217951649191452,0,0.75
"2752",5,NA,NA,0.185290541831995,0,0.75
"2753",6,NA,NA,0.158770461384342,0,0.75
"2754",7,NA,NA,0.000385294704908699,0,0.75
"2755",8,NA,NA,0.0889329566838346,0,0.75
"2756",9,NA,NA,0.0598361805672377,0,0.75
"2757",10,NA,NA,0.0594515011309223,0,0.75
"2758",1,NA,NA,0.0206327500814431,0,0.75
"2759",2,NA,NA,0.0304253130878511,0,0.75
"2760",3,NA,NA,0.012594460841857,0,0.75
"2761",4,NA,NA,0.00999748892601187,0,0.75
"2762",5,NA,NA,0.041651678789852,0,0.75
"2763",6,NA,NA,0.0232015581688978,0,0.75
"2764",7,NA,NA,0.0248957970326618,0,0.75
"2765",8,NA,NA,0.111462502083528,0,0.75
"2766",9,NA,NA,0.0472821965049869,0,0.75
"2767",10,NA,NA,0.015154193460017,0,0.75
"2768",1,NA,NA,0.0113822872186982,0,0.75
"2769",2,NA,NA,0.177946211241372,0,0.75
"2770",3,NA,0.00139186250778721,0.241099727706037,2,0.75
"2771",4,0.0303117153145067,0.000350725711075362,0.246359847063185,3,0.75
"2772",5,NA,NA,0.185969500529708,0,0.75
"2773",6,NA,NA,0.176884432930778,0,0.75
"2774",7,0.000236740601774499,0.000217503780733831,0.10356768542914,3,0.75
"2775",8,NA,NA,0.244868679672022,0,0.75
"2776",9,NA,NA,0.0257523523529925,0,0.75
"2777",10,NA,NA,0.2041461755933,0,0.75
"2778",1,NA,NA,0.015309983910354,0,0.75
"2779",2,NA,NA,0.015018128762021,0,0.75
"2780",3,NA,NA,0.0368684150898723,0,0.75
"2781",4,NA,NA,0.00536327779677615,0,0.75
"2782",5,NA,NA,0.128688487385616,0,0.75
"2783",6,NA,NA,0.0353071813193315,0,0.75
"2784",7,NA,NA,0.00781936441532753,0,0.75
"2785",8,NA,NA,0.0282921209864087,0,0.75
"2786",9,NA,NA,0.0200282647398842,0,0.75
"2787",10,NA,NA,0.0194535662210144,0,0.75
"2788",1,NA,NA,0.0152557819983078,0,0.75
"2789",2,NA,NA,0.0569486960010548,0,0.75
"2790",3,NA,NA,0.175537497498697,0,0.75
"2791",4,NA,NA,0.127340171419754,0,0.75
"2792",5,NA,NA,0.238948470728179,0,0.75
"2793",6,NA,NA,0.151081977574543,0,0.75
"2794",7,NA,NA,0.0663413150674491,0,0.75
"2795",8,NA,NA,0.147064636315807,0,0.75
"2796",9,NA,NA,0.122194304715366,0,0.75
"2797",10,NA,NA,0.186378371147639,0,0.75
"2798",2,NA,NA,-0.000701390213441352,0,0.75
"2799",3,NA,NA,-0.011053317866659,0,0.75
"2800",9,NA,NA,-0.00179835508787155,0,0.75
"2801",10,NA,NA,-0.00562631643016402,0,0.75
"2802",1,NA,NA,-0.000262019412438932,0,0.75
"2803",1,NA,NA,-0.00547889598257353,0,0.75
"2804",8,NA,NA,-0.0255919115543959,0,0.75
"2805",8,NA,NA,-0.000290675652531406,0,0.75
"2806",3,NA,-0.00151814275063891,NA,0,0.75
"2807",6,-0.0660261776252627,-0.027851031946315,-0.000820336948297666,3,0.75
"2808",1,NA,NA,-0.0639394100378207,0,0.75
"2809",2,NA,-0.015003239811085,NA,0,0.75
"2810",3,-0.111251113312328,-0.134376990225114,-0.0152999605910978,3,0.75
"2811",4,NA,-0.0194461678006967,NA,0,0.75
"2812",5,-0.101066582198637,-0.0862456463826755,-0.0370527822664913,3,0.75
"2813",6,-0.135486172367208,-0.0812944860068578,-0.0246655574755212,3,0.75
"2814",7,-0.158128057416412,-0.122745587040101,-0.0378875706243773,3,0.75
"2815",8,-0.0842614097370831,-0.115428234209037,-0.0511927238018549,3,0.75
"2816",9,-0.0474298759936901,-0.0634748671425194,-0.0434571752196195,3,0.75
"2817",10,-0.120286639087417,-0.158675998314549,-0.0531032411561458,3,0.75
"2818",1,NA,NA,-0.000624218246815326,0,0.75
"2819",1,NA,NA,0.0607268421134487,0,0.75
"2820",2,NA,NA,0.0228311296613796,0,0.75
"2821",3,NA,NA,0.0128177659804976,0,0.75
"2822",5,NA,NA,0.0345507108904529,0,0.75
"2823",6,NA,NA,0.0267417938752042,0,0.75
"2824",8,NA,NA,0.0175953204884992,0,0.75
"2825",9,NA,NA,0.0127500551730983,0,0.75
"2826",10,NA,NA,0.00927566642757761,0,0.75
"2827",1,NA,NA,0.0378838503891067,0,0.75
"2828",2,NA,NA,0.113633930689549,0,0.75
"2829",3,NA,NA,0.0629656011888605,0,0.75
"2830",4,NA,NA,0.0185684130528742,0,0.75
"2831",5,NA,NA,0.11377418721636,0,0.75
"2832",6,NA,NA,0.0855913129002394,0,0.75
"2833",7,NA,NA,0.0436048888589982,0,0.75
"2834",8,NA,NA,0.063753638625466,0,0.75
"2835",9,NA,NA,0.0988913550920534,0,0.75
"2836",10,NA,NA,0.0539120255017484,0,0.75
"2837",1,NA,NA,0.081767395247133,0,0.75
"2838",2,NA,NA,0.0402382219273267,0,0.75
"2839",3,NA,NA,0.0311382444921736,0,0.75
"2840",4,NA,NA,0.0484393852065208,0,0.75
"2841",5,NA,NA,0.0316774755162279,0,0.75
"2842",6,NA,NA,0.0426508702538139,0,0.75
"2843",7,NA,NA,0.0264094413953432,0,0.75
"2844",8,NA,NA,0.0955092325757028,0,0.75
"2845",9,NA,NA,0.0157178201146086,0,0.75
"2846",10,NA,NA,0.0370591639320067,0,0.75
"2847",1,NA,NA,0.107501233258112,0,0.75
"2848",2,NA,NA,0.00955591504365118,0,0.75
"2849",3,NA,NA,0.0120102233593985,0,0.75
"2850",4,NA,NA,0.00216099919252318,0,0.75
"2851",5,NA,NA,0.0460760920646322,0,0.75
"2852",6,NA,NA,0.0160410795934672,0,0.75
"2853",7,NA,NA,0.00194417746281717,0,0.75
"2854",8,NA,NA,0.00830632853810794,0,0.75
"2855",9,NA,NA,0.0153563059768114,0,0.75
"2856",10,NA,NA,0.00386245140763898,0,0.75
"2857",1,NA,NA,0.10390021990438,0,0.75
"2858",2,NA,NA,0.0294802193977584,0,0.75
"2859",3,NA,NA,0.0214260353367166,0,0.75
"2860",4,NA,NA,0.0513085545649936,0,0.75
"2861",5,NA,NA,0.0410257839825904,0,0.75
"2862",6,NA,NA,0.0280324381522955,0,0.75
"2863",7,NA,NA,0.0164948564696508,0,0.75
"2864",8,NA,NA,0.0353579530516928,0,0.75
"2865",9,NA,NA,0.0595766676350074,0,0.75
"2866",10,NA,NA,0.0335773632402775,0,0.75
"2867",2,NA,NA,-0.00036308359677189,0,0.75
"2868",3,NA,NA,-0.00134916346976381,0,0.75
"2869",9,NA,NA,-0.000876800302677078,0,0.75
"2870",10,NA,NA,-0.00101362013905953,0,0.75
"2871",1,NA,NA,-0.00178449551616831,0,0.75
"2872",1,NA,NA,-0.0058253812417284,0,0.75
"2873",8,NA,NA,-0.00459741714224034,0,0.75
"2874",1,NA,NA,-0.00720448489667206,0,0.75
"2875",3,NA,NA,-0.00171371625227112,0,0.75
"2876",5,NA,NA,-0.00571518470028407,0,0.75
"2877",6,NA,NA,-0.00400074327176023,0,0.75
"2878",7,NA,NA,-0.00784512161051439,0,0.75
"2879",8,NA,NA,-0.00919643323494512,0,0.75
"2880",9,NA,NA,-0.0073845735453122,0,0.75
"2881",10,NA,NA,-0.00821498156775764,0,0.75
"2882",1,NA,NA,-0.00114612887682955,0,0.75
"2883",1,NA,NA,0.0327902959819031,0,0.75
"2884",2,NA,NA,0.00911086449520691,0,0.75
"2885",3,NA,NA,0.00526215890047146,0,0.75
"2886",5,NA,NA,0.0241294654949282,0,0.75
"2887",6,NA,NA,0.0138918745580642,0,0.75
"2888",8,NA,NA,0.057303247542722,0,0.75
"2889",9,NA,NA,0.0050353620505182,0,0.75
"2890",10,NA,NA,0.00125332116396573,0,0.75
"2891",1,NA,NA,0.00480073631709122,0,0.75
"2892",2,NA,NA,0.0265111353792516,0,0.75
"2893",3,NA,NA,0.0603322697440693,0,0.75
"2894",4,NA,NA,0.000491242326461905,0,0.75
"2895",5,NA,NA,0.0274443003806834,0,0.75
"2896",6,NA,NA,0.0243586007057398,0,0.75
"2897",7,NA,NA,0.000894607883605149,0,0.75
"2898",8,NA,NA,0.017639143764228,0,0.75
"2899",9,NA,NA,0.0150316207353437,0,0.75
"2900",10,NA,NA,0.0111850284342892,0,0.75
"2901",1,NA,NA,0.00726738484748189,0,0.75
"2902",2,NA,NA,0.123505464553721,0,0.75
"2903",3,NA,NA,0.0947053964276771,0,0.75
"2904",4,NA,NA,0.0582082073221207,0,0.75
"2905",5,NA,NA,0.142222258363208,0,0.75
"2906",6,NA,NA,0.135863398041802,0,0.75
"2907",7,NA,NA,0.0698487679245281,0,0.75
"2908",8,NA,NA,0.10199346669418,0,0.75
"2909",9,NA,NA,0.0838372990435878,0,0.75
"2910",10,NA,NA,0.0661613903844534,0,0.75
"2911",1,NA,NA,0.00665558436797469,0,0.75
"2912",2,NA,NA,0.0612666792331455,0,0.75
"2913",3,NA,NA,0.0353621651521165,0,0.75
"2914",4,NA,NA,0.00245159667703031,0,0.75
"2915",5,NA,NA,0.04441855376072,0,0.75
"2916",6,NA,NA,0.0495574820426267,0,0.75
"2917",7,NA,NA,0.00823277232664783,0,0.75
"2918",8,NA,NA,0.0230186060803047,0,0.75
"2919",9,NA,NA,0.080281613903017,0,0.75
"2920",10,NA,NA,0.0252649903543146,0,0.75
"2921",2,NA,NA,-0.000754571258730421,0,0.75
"2922",3,NA,NA,-0.00222669946563718,0,0.75
"2923",9,NA,NA,-0.00118151864083462,0,0.75
"2924",10,NA,NA,-0.000762689519514111,0,0.75
"2925",1,NA,NA,-0.000540422544130314,0,0.75
"2926",8,NA,NA,-0.00161070607397202,0,0.75
"2927",3,-0.0202452442405463,NA,NA,0,0.75
"2928",8,NA,NA,-0.00461843765961317,0,0.75
"2929",1,NA,NA,-0.00399443723156792,0,0.75
"2930",3,NA,NA,-0.00106446141140109,0,0.75
"2931",5,NA,NA,-0.00485044777298036,0,0.75
"2932",6,NA,NA,-0.00276590735577428,0,0.75
"2933",8,NA,NA,-0.00322197234057947,0,0.75
"2934",9,NA,NA,-0.00183143163417847,0,0.75
"2935",10,NA,NA,-0.00222135390067914,0,0.75
"2936",1,NA,NA,-0.000992029709556471,0,0.75
"2937",1,NA,NA,0.0577242708053206,0,0.75
"2938",2,NA,NA,0.0119607508069586,0,0.75
"2939",3,NA,NA,0.0221913041655644,0,0.75
"2940",4,NA,NA,0.0203576386067276,0,0.75
"2941",5,NA,NA,0.019738902609676,0,0.75
"2942",6,NA,NA,0.0114981057107798,0,0.75
"2943",7,NA,NA,0.00800784178152468,0,0.75
"2944",8,NA,NA,0.0415730881570696,0,0.75
"2945",9,NA,NA,0.0229996969229074,0,0.75
"2946",10,NA,NA,0.0107290941815286,0,0.75
"2947",1,NA,NA,0.119874034939094,0,0.75
"2948",2,NA,NA,0.0564511374076194,0,0.75
"2949",3,NA,NA,0.0148246331787164,0,0.75
"2950",4,NA,NA,0.00292924922855935,0,0.75
"2951",5,NA,NA,0.162128871985644,0,0.75
"2952",6,NA,NA,0.12151926808931,0,0.75
"2953",7,NA,NA,0.000554657022956006,0,0.75
"2954",8,NA,NA,0.0811184473968665,0,0.75
"2955",9,NA,NA,0.0362054194107203,0,0.75
"2956",10,NA,NA,0.0125877256200886,0,0.75
"2957",1,NA,NA,0.0972893748110677,0,0.75
"2958",2,NA,NA,0.0237153599792293,0,0.75
"2959",3,NA,NA,0.00925161774651741,0,0.75
"2960",4,NA,NA,0.0695491005273586,0,0.75
"2961",5,NA,NA,0.037565518538682,0,0.75
"2962",6,NA,NA,0.0183370913414505,0,0.75
"2963",7,NA,NA,0.00470584113024869,0,0.75
"2964",8,NA,NA,0.0851931210312058,0,0.75
"2965",9,NA,NA,0.0259439287133163,0,0.75
"2966",10,NA,NA,0.00901668953209958,0,0.75
"2967",2,NA,NA,-0.000292082568449898,0,0.75
"2968",3,NA,NA,-0.000582559699153964,0,0.75
"2969",9,NA,NA,-0.00038182136483078,0,0.75
"2970",10,NA,NA,-0.000272192251427895,0,0.75
"2971",1,NA,NA,-0.00167095366382231,0,0.75
"2972",1,-0.00267981571207001,-0.000546922683570746,-0.000476850859354746,3,0.75
"2973",8,-0.000687165621597144,NA,NA,0,0.75
"2974",1,NA,NA,-0.000678546338955597,0,0.75
"2975",8,NA,NA,-0.00201874913216161,0,0.75
"2976",1,NA,NA,-0.00092802189660581,0,0.75
"2977",5,NA,NA,-0.00109033785874679,0,0.75
"2978",6,NA,NA,-0.000404189537136537,0,0.75
"2979",7,NA,NA,-0.000668169259236543,0,0.75
"2980",8,NA,NA,-0.00403820037156357,0,0.75
"2981",9,NA,NA,-0.00144718646127102,0,0.75
"2982",10,NA,NA,-0.000566223326807576,0,0.75
"2983",1,-0.0767955742187757,-0.0665679304286534,-0.0430077637004769,3,0.75
"2984",1,NA,NA,0.248119993724432,0,0.75
"2985",2,NA,NA,0.0273205164353747,0,0.75
"2986",3,NA,NA,0.0405632414452334,0,0.75
"2987",4,NA,NA,0.0120883199230288,0,0.75
"2988",5,NA,NA,0.0483726824354969,0,0.75
"2989",6,NA,NA,0.029673755670309,0,0.75
