"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"2371","sp14","sp28",10,NA,NA,-0.0076015400249934,0,0.75
"2372","sp14","sp29",5,NA,NA,-0.000649844205879164,0,0.75
"2373","sp14","sp30",5,NA,NA,-0.00225645312523768,0,0.75
"2374","sp14","sp30",9,NA,NA,-0.000960626919986066,0,0.75
"2375","sp14","sp30",10,NA,NA,-0.00139056145995148,0,0.75
"2376","sp14","sp32",2,-0.00277947561757278,NA,NA,0,0.75
"2377","sp14","sp32",8,-0.0125360596228009,-0.0191990310628998,NA,1,0.75
"2378","sp14","sp38",3,NA,0.000294419419622979,NA,0,0.75
"2379","sp14","sp38",10,0.000817043342967077,NA,NA,0,0.75
"2380","sp14","sp42",10,0.00186169905893028,NA,NA,0,0.75
"2381","sp14","sp46",3,-0.0441642780320484,-0.0262345374068684,NA,1,0.75
"2382","sp14","sp46",5,NA,-0.00203606242693642,NA,0,0.75
"2383","sp14","sp46",10,-0.0209260558225827,NA,NA,0,0.75
"2384","sp15","sp21",2,NA,NA,-0.00212695031528121,0,0.75
"2385","sp15","sp21",3,NA,NA,-0.00322147881195813,0,0.75
"2386","sp15","sp21",4,NA,NA,-0.000593003873880852,0,0.75
"2387","sp15","sp21",6,NA,NA,-0.00479856705611494,0,0.75
"2388","sp15","sp21",7,NA,NA,-0.00121135173862163,0,0.75
"2389","sp15","sp22",2,NA,NA,-0.000860441163339068,0,0.75
"2390","sp15","sp22",3,NA,NA,-0.00152537467401226,0,0.75
"2391","sp15","sp22",4,NA,NA,-0.000703432096842072,0,0.75
"2392","sp15","sp22",6,NA,NA,-0.00315654555059027,0,0.75
"2393","sp15","sp22",7,NA,NA,-0.000934763569948488,0,0.75
"2394","sp15","sp23",2,NA,NA,-0.000330878037845254,0,0.75
"2395","sp15","sp23",3,NA,NA,-0.000367905810626796,0,0.75
"2396","sp15","sp23",6,NA,NA,-0.00082328539260703,0,0.75
"2397","sp15","sp23",7,NA,NA,-0.000507819582616633,0,0.75
"2398","sp15","sp24",2,NA,NA,-0.00191110783790841,0,0.75
"2399","sp15","sp24",3,-0.00714289558368042,-0.0386937542498857,-0.00498096377591259,3,0.75
"2400","sp15","sp24",4,-0.00095046834681336,-0.023742216342075,-0.00097423726257815,3,0.75
"2401","sp15","sp24",6,NA,NA,-0.00426892272831441,0,0.75
"2402","sp15","sp24",7,-0.013756152087967,-0.0103654824348361,-0.00317540006144773,3,0.75
"2403","sp15","sp24",9,NA,-0.00212967221875752,NA,0,0.75
"2404","sp15","sp25",2,NA,NA,-0.00043215085946585,0,0.75
"2405","sp15","sp25",3,NA,NA,-0.000630642820799662,0,0.75
"2406","sp15","sp25",6,NA,NA,-0.00102933410270145,0,0.75
"2407","sp15","sp25",7,NA,NA,-0.000691442119696216,0,0.75
"2408","sp15","sp26",2,NA,NA,-0.000284724558990143,0,0.75
"2409","sp15","sp26",3,NA,NA,-0.00111307850916771,0,0.75
"2410","sp15","sp26",6,NA,NA,-0.000587869510984754,0,0.75
"2411","sp15","sp27",3,NA,NA,-0.000397899012041644,0,0.75
"2412","sp15","sp27",6,NA,NA,-0.000277494240969246,0,0.75
"2413","sp15","sp28",2,NA,-0.0109716021356677,-0.0152454542582106,2,0.75
"2414","sp15","sp28",3,-0.00530834933342525,-0.0497427458011791,-0.0251445057747394,3,0.75
"2415","sp15","sp28",4,-0.0437287021607777,-0.0206928972943572,-0.00566433858988312,3,0.75
"2416","sp15","sp28",5,-0.0604243090380805,-0.0968489770322037,NA,1,0.75
"2417","sp15","sp28",6,-0.0430248767756265,-0.0349660671236676,-0.034170522164035,3,0.75
"2418","sp15","sp28",7,-0.0237674103440446,-0.0290300844766585,-0.00991081211918723,3,0.75
"2419","sp15","sp29",2,NA,NA,-0.000293417106949868,0,0.75
"2420","sp15","sp29",3,NA,NA,-0.000734423764142345,0,0.75
"2421","sp15","sp29",6,NA,NA,-0.00071614506016469,0,0.75
"2422","sp15","sp30",2,NA,NA,-0.00316643026394195,0,0.75
"2423","sp15","sp30",3,-0.000374978912664857,-0.00206561909416657,-0.00527773169499948,3,0.75
"2424","sp15","sp30",4,NA,-0.000218139184997355,-0.00113500024488341,2,0.75
"2425","sp15","sp30",6,NA,NA,-0.00483458448695954,0,0.75
"2426","sp15","sp30",7,NA,NA,-0.00117272205112374,0,0.75
"2427","sp15","sp32",3,NA,NA,0.000332330395904176,0,0.75
"2428","sp15","sp37",7,NA,0.00508149756637967,NA,0,0.75
"2429","sp15","sp44",3,NA,0.00120222639374316,NA,0,0.75
"2430","sp15","sp47",3,0.0888549112259617,0.106413948419494,0.0684961139229566,3,0.75
"2431","sp15","sp47",4,NA,0.000329594784750127,NA,0,0.75
"2432","sp15","sp47",7,0.120141795706626,0.116830071358221,0.0923425702529545,3,0.75
"2433","sp15","sp47",9,0.00262432370537823,0.0464535803386473,0.0047925519179402,3,0.75
"2434","sp16","sp23",10,-0.0423369822148863,NA,NA,0,0.75
"2435","sp16","sp25",3,-0.0230247403579245,-0.00261966458026408,NA,1,0.75
"2436","sp16","sp25",9,-0.0155475271508178,NA,NA,0,0.75
"2437","sp16","sp30",7,-0.017928994058895,NA,NA,0,0.75
"2438","sp16","sp48",7,0.00870013685998877,NA,NA,0,0.75
"2439","sp17","sp26",4,-0.000343575984577329,NA,NA,0,0.75
"2440","sp17","sp41",10,-0.0112105716197646,NA,NA,0,0.75
"2441","sp18","sp33",3,NA,0.00427073349255552,NA,0,0.75
"2442","sp18","sp33",6,0.0808802621154991,0.108558871839169,0.0481957558301939,3,0.75
"2443","sp18","sp33",7,0.0894593631989618,0.108192355122094,0.0491644780119963,3,0.75
"2444","sp18","sp33",8,0.111840617488301,0.125178442188828,0.0965449577464524,3,0.75
"2445","sp18","sp33",10,0.0182083842253891,0.0383643919302696,NA,1,0.75
"2446","sp19","sp26",9,NA,0.00114437736293972,NA,0,0.75
"2447","sp19","sp49",2,0.000333904049839517,NA,NA,0,0.75
"2448","sp19","sp50",4,NA,0.000376695615165931,NA,0,0.75
"2449","sp21","sp22",1,NA,NA,0.0431301169859244,0,0.75
"2450","sp21","sp22",2,NA,NA,0.0447675715269845,0,0.75
"2451","sp21","sp22",3,NA,NA,0.0697126334467231,0,0.75
"2452","sp21","sp22",4,NA,NA,0.190512188538328,0,0.75
"2453","sp21","sp22",5,NA,NA,0.0701514804864412,0,0.75
"2454","sp21","sp22",6,NA,NA,0.031213447247096,0,0.75
"2455","sp21","sp22",7,NA,NA,0.173490369530914,0,0.75
"2456","sp21","sp22",8,NA,NA,0.138577332455126,0,0.75
"2457","sp21","sp22",9,NA,NA,0.0236876500534909,0,0.75
"2458","sp21","sp22",10,NA,NA,0.109626156634522,0,0.75
"2459","sp21","sp23",1,NA,NA,0.199803045137576,0,0.75
"2460","sp21","sp23",2,NA,NA,0.0749704512028736,0,0.75
"2461","sp21","sp23",3,NA,NA,0.0242536417436155,0,0.75
"2462","sp21","sp23",4,NA,NA,0.101607951074889,0,0.75
"2463","sp21","sp23",5,NA,NA,0.0484653904746417,0,0.75
"2464","sp21","sp23",6,NA,NA,0.0837284996318937,0,0.75
"2465","sp21","sp23",7,NA,NA,0.119704463888327,0,0.75
"2466","sp21","sp23",8,NA,NA,0.0840498778339035,0,0.75
"2467","sp21","sp23",9,NA,NA,0.065444965714319,0,0.75
"2468","sp21","sp23",10,NA,NA,0.0890984006599359,0,0.75
"2469","sp21","sp24",1,NA,NA,0.117732093377137,0,0.75
"2470","sp21","sp24",2,NA,NA,0.0305733791175229,0,0.75
"2471","sp21","sp24",3,NA,NA,0.0370665962709665,0,0.75
"2472","sp21","sp24",4,NA,NA,0.0300173034844306,0,0.75
"2473","sp21","sp24",5,NA,NA,0.0324252613235541,0,0.75
"2474","sp21","sp24",6,NA,NA,0.034571378015953,0,0.75
"2475","sp21","sp24",7,NA,NA,0.0291472814699521,0,0.75
"2476","sp21","sp24",8,NA,NA,0.0460099794611421,0,0.75
"2477","sp21","sp24",9,NA,NA,0.0124554931465109,0,0.75
"2478","sp21","sp24",10,NA,NA,0.036345760300844,0,0.75
"2479","sp21","sp25",1,NA,NA,0.125177468323909,0,0.75
"2480","sp21","sp25",2,NA,NA,0.0162726385115652,0,0.75
"2481","sp21","sp25",3,NA,NA,0.0101514326846659,0,0.75
"2482","sp21","sp25",4,NA,NA,0.0134902570601767,0,0.75
"2483","sp21","sp25",5,NA,NA,0.0139706305181359,0,0.75
"2484","sp21","sp25",6,NA,NA,0.0199104659026172,0,0.75
"2485","sp21","sp25",7,NA,NA,0.0217011067466804,0,0.75
"2486","sp21","sp25",8,NA,NA,0.0258414690328225,0,0.75
"2487","sp21","sp25",9,NA,NA,0.0138757230610986,0,0.75
"2488","sp21","sp25",10,NA,NA,0.0222574026453175,0,0.75
"2489","sp21","sp26",1,NA,NA,0.0116127551300534,0,0.75
"2490","sp21","sp26",2,NA,NA,0.00938050613935735,0,0.75
"2491","sp21","sp26",3,NA,NA,0.00900394145563415,0,0.75
"2492","sp21","sp26",5,NA,NA,0.00671750396189147,0,0.75
"2493","sp21","sp26",6,NA,NA,0.00602252613771604,0,0.75
"2494","sp21","sp26",7,NA,NA,0.000256559855066496,0,0.75
"2495","sp21","sp26",8,NA,NA,0.00381841472644486,0,0.75
"2496","sp21","sp26",9,NA,NA,0.00237465136669245,0,0.75
"2497","sp21","sp26",10,NA,NA,0.00197860350477299,0,0.75
"2498","sp21","sp27",1,NA,NA,0.0145807989771528,0,0.75
"2499","sp21","sp27",2,NA,NA,0.0194971508673684,0,0.75
"2500","sp21","sp27",3,NA,NA,0.0751725859719712,0,0.75
"2501","sp21","sp27",4,NA,NA,0.0376868001266121,0,0.75
"2502","sp21","sp27",5,NA,NA,0.0606619634829749,0,0.75
"2503","sp21","sp27",6,NA,NA,0.0143026787287937,0,0.75
"2504","sp21","sp27",7,NA,NA,0.0204307896670683,0,0.75
"2505","sp21","sp27",8,NA,NA,0.0243608399464489,0,0.75
"2506","sp21","sp27",9,NA,NA,0.0535072032637035,0,0.75
"2507","sp21","sp27",10,NA,NA,0.0231830679530732,0,0.75
"2508","sp21","sp28",1,NA,NA,0.0115881920370023,0,0.75
"2509","sp21","sp28",2,NA,NA,0.198043520784068,0,0.75
"2510","sp21","sp28",3,NA,NA,0.181554517359449,0,0.75
"2511","sp21","sp28",4,NA,NA,0.149955496104697,0,0.75
"2512","sp21","sp28",5,NA,NA,0.181515677091126,0,0.75
"2513","sp21","sp28",6,NA,NA,0.198830397649854,0,0.75
"2514","sp21","sp28",7,NA,NA,0.169083703878933,0,0.75
"2515","sp21","sp28",8,NA,NA,0.180895172844891,0,0.75
"2516","sp21","sp28",9,NA,NA,0.164356042092345,0,0.75
"2517","sp21","sp28",10,NA,NA,0.222652349102277,0,0.75
"2518","sp21","sp29",1,NA,NA,0.0151669194596935,0,0.75
"2519","sp21","sp29",2,NA,NA,0.0139439666427172,0,0.75
"2520","sp21","sp29",3,NA,NA,0.0128762985384786,0,0.75
"2521","sp21","sp29",4,NA,NA,0.00249718631815087,0,0.75
"2522","sp21","sp29",5,NA,NA,0.0208545483751634,0,0.75
"2523","sp21","sp29",6,NA,NA,0.0129324522398213,0,0.75
"2524","sp21","sp29",7,NA,NA,0.00520675091218579,0,0.75
"2525","sp21","sp29",8,NA,NA,0.00469098370007262,0,0.75
"2526","sp21","sp29",9,NA,NA,0.00564697553535168,0,0.75
"2527","sp21","sp29",10,NA,NA,0.00392008806329433,0,0.75
"2528","sp21","sp30",1,NA,NA,0.0163559207517876,0,0.75
"2529","sp21","sp30",2,NA,NA,0.148029976724827,0,0.75
"2530","sp21","sp30",3,NA,NA,0.0846918130652304,0,0.75
"2531","sp21","sp30",4,NA,NA,0.0592906579043908,0,0.75
"2532","sp21","sp30",5,NA,NA,0.0724127804525376,0,0.75
"2533","sp21","sp30",6,NA,NA,0.0891131515463943,0,0.75
"2534","sp21","sp30",7,NA,NA,0.0441752658456002,0,0.75
"2535","sp21","sp30",8,NA,NA,0.0284462312238814,0,0.75
"2536","sp21","sp30",9,NA,NA,0.0323120874962443,0,0.75
"2537","sp21","sp30",10,NA,NA,0.0407301361201274,0,0.75
"2538","sp21","sp32",2,NA,NA,-0.00182316337794333,0,0.75
"2539","sp21","sp32",3,NA,NA,-0.00533290917241546,0,0.75
"2540","sp21","sp32",8,0.000766826062883302,0.000868065841298286,NA,1,0.75
"2541","sp21","sp32",9,NA,NA,-0.000475542678392233,0,0.75
"2542","sp21","sp32",10,NA,NA,-0.00122954521302239,0,0.75
"2543","sp21","sp38",1,NA,NA,-0.00028091439335961,0,0.75
"2544","sp21","sp40",1,-0.0534591181850561,-0.0222658094990013,-0.0661554622247201,3,0.75
"2545","sp21","sp40",8,NA,NA,-0.000833308102471538,0,0.75
"2546","sp21","sp43",3,NA,0.006719962748513,NA,0,0.75
"2547","sp21","sp46",1,NA,NA,-0.00529536587008283,0,0.75
"2548","sp21","sp46",3,0.00063319670563714,0.000264033020134955,NA,1,0.75
"2549","sp21","sp46",10,0.00173970513303808,NA,NA,0,0.75
"2550","sp21","sp47",3,NA,NA,-0.000548964135660967,0,0.75
"2551","sp21","sp47",5,NA,NA,-0.000848813085763135,0,0.75
"2552","sp21","sp47",6,NA,NA,-0.000602260821938853,0,0.75
"2553","sp21","sp47",7,NA,NA,-0.000853625164230605,0,0.75
"2554","sp21","sp47",8,NA,NA,-0.00166690602384274,0,0.75
"2555","sp21","sp47",9,NA,NA,-0.000381230619190019,0,0.75
"2556","sp21","sp47",10,NA,NA,-0.00135802788628722,0,0.75
"2557","sp21","sp49",1,NA,NA,-0.000441123977151582,0,0.75
"2558","sp22","sp23",1,NA,NA,0.14700490127615,0,0.75
"2559","sp22","sp23",2,NA,NA,0.222212695432272,0,0.75
"2560","sp22","sp23",3,NA,NA,0.206456101647913,0,0.75
"2561","sp22","sp23",4,NA,NA,0.050681895883361,0,0.75
"2562","sp22","sp23",5,NA,NA,0.179594641845738,0,0.75
"2563","sp22","sp23",6,NA,NA,0.153571515436868,0,0.75
"2564","sp22","sp23",7,NA,NA,0.18804155067172,0,0.75
"2565","sp22","sp23",8,NA,NA,0.164231716003369,0,0.75
"2566","sp22","sp23",9,NA,NA,0.132786754866733,0,0.75
"2567","sp22","sp23",10,NA,NA,0.228364214319929,0,0.75
"2568","sp22","sp24",1,NA,NA,0.167462645456168,0,0.75
"2569","sp22","sp24",2,NA,NA,0.0635590267040637,0,0.75
"2570","sp22","sp24",3,NA,NA,0.0525044001356746,0,0.75
"2571","sp22","sp24",4,NA,NA,0.0506196686793962,0,0.75
"2572","sp22","sp24",5,NA,NA,0.0256516050693803,0,0.75
"2573","sp22","sp24",6,NA,NA,0.0514853773842364,0,0.75
"2574","sp22","sp24",7,NA,NA,0.0690995836825595,0,0.75
"2575","sp22","sp24",8,NA,NA,0.103424304723024,0,0.75
"2576","sp22","sp24",9,NA,NA,0.0258073399630049,0,0.75
"2577","sp22","sp24",10,NA,NA,0.0304615734941174,0,0.75
"2578","sp22","sp25",1,NA,NA,0.187323811861659,0,0.75
"2579","sp22","sp25",2,NA,NA,0.0998887189637532,0,0.75
"2580","sp22","sp25",3,NA,NA,0.0685200811344961,0,0.75
"2581","sp22","sp25",4,NA,NA,0.0260568772909702,0,0.75
"2582","sp22","sp25",5,NA,NA,0.0279528945209243,0,0.75
"2583","sp22","sp25",6,NA,NA,0.148553044525266,0,0.75
"2584","sp22","sp25",7,NA,NA,0.0599361422935728,0,0.75
"2585","sp22","sp25",8,NA,NA,0.044479190142691,0,0.75
"2586","sp22","sp25",9,NA,NA,0.0329742087881194,0,0.75
"2587","sp22","sp25",10,NA,NA,0.0820462274976608,0,0.75
"2588","sp22","sp26",1,NA,NA,0.018899576965778,0,0.75
"2589","sp22","sp26",2,NA,NA,0.0554744527684462,0,0.75
"2590","sp22","sp26",3,NA,NA,0.0110335298700326,0,0.75
"2591","sp22","sp26",4,NA,NA,0.000242568624716538,0,0.75
"2592","sp22","sp26",5,NA,NA,0.0115505711439719,0,0.75
"2593","sp22","sp26",6,NA,NA,0.00956457793368822,0,0.75
"2594","sp22","sp26",8,NA,NA,0.0093078550433607,0,0.75
"2595","sp22","sp26",9,NA,NA,0.00464315001345193,0,0.75
"2596","sp22","sp26",10,NA,NA,0.00193091873129457,0,0.75
"2597","sp22","sp27",1,NA,NA,0.117174593328872,0,0.75
"2598","sp22","sp27",2,NA,NA,0.0481413449725709,0,0.75
"2599","sp22","sp27",3,NA,NA,0.0719342336565076,0,0.75
"2600","sp22","sp27",4,NA,NA,0.0397763334770667,0,0.75
"2601","sp22","sp27",5,NA,NA,0.0377631702582669,0,0.75
"2602","sp22","sp27",6,NA,NA,0.0598521586858708,0,0.75
"2603","sp22","sp27",7,NA,NA,0.0572134265195232,0,0.75
"2604","sp22","sp27",8,NA,NA,0.0841115726863719,0,0.75
"2605","sp22","sp27",9,NA,NA,0.0262419105363966,0,0.75
"2606","sp22","sp27",10,NA,NA,0.138341118975932,0,0.75
"2607","sp22","sp28",1,NA,NA,0.0177574916036214,0,0.75
"2608","sp22","sp28",2,NA,NA,0.0801167327545819,0,0.75
"2609","sp22","sp28",3,NA,NA,0.0849490567698908,0,0.75
"2610","sp22","sp28",4,NA,NA,0.177880091007817,0,0.75
"2611","sp22","sp28",5,NA,NA,0.0864728525414533,0,0.75
"2612","sp22","sp28",6,NA,NA,0.130792673237903,0,0.75
"2613","sp22","sp28",7,NA,NA,0.11867298842669,0,0.75
"2614","sp22","sp28",8,NA,NA,0.0943451005616288,0,0.75
"2615","sp22","sp28",9,NA,NA,0.136513500575048,0,0.75
"2616","sp22","sp28",10,NA,NA,0.0703958860347641,0,0.75
"2617","sp22","sp29",1,NA,NA,0.0265463001435324,0,0.75
"2618","sp22","sp29",2,NA,NA,0.0275749696418678,0,0.75
"2619","sp22","sp29",3,NA,NA,0.0488573621663738,0,0.75
"2620","sp22","sp29",4,NA,NA,0.00596904360189503,0,0.75
"2621","sp22","sp29",5,NA,NA,0.0561791584580781,0,0.75
"2622","sp22","sp29",6,NA,NA,0.0398200578319494,0,0.75
"2623","sp22","sp29",7,NA,NA,0.00238769507884233,0,0.75
"2624","sp22","sp29",8,NA,NA,0.00747301158822885,0,0.75
"2625","sp22","sp29",9,NA,NA,0.00988515734034078,0,0.75
"2626","sp22","sp29",10,NA,NA,0.00590940121030625,0,0.75
"2627","sp22","sp30",1,NA,NA,0.0251300171320869,0,0.75
"2628","sp22","sp30",2,NA,NA,0.0838854468939835,0,0.75
"2629","sp22","sp30",3,NA,NA,0.0277932263231776,0,0.75
"2630","sp22","sp30",4,NA,NA,0.141722875095556,0,0.75
"2631","sp22","sp30",5,NA,NA,0.0266575633603654,0,0.75
"2632","sp22","sp30",6,NA,NA,0.0264881512869746,0,0.75
"2633","sp22","sp30",7,NA,NA,0.0202577410752601,0,0.75
"2634","sp22","sp30",8,NA,NA,0.0245815055958851,0,0.75
"2635","sp22","sp30",9,NA,NA,0.0633779006868256,0,0.75
"2636","sp22","sp30",10,NA,NA,0.0523830322421466,0,0.75
"2637","sp22","sp32",2,NA,NA,-0.00103314800218033,0,0.75
"2638","sp22","sp32",3,NA,NA,-0.00175009538968936,0,0.75
"2639","sp22","sp32",9,NA,NA,-0.00093274371849213,0,0.75
"2640","sp22","sp32",10,NA,NA,-0.00158131822459343,0,0.75
"2641","sp22","sp38",1,NA,NA,-0.00043161027892638,0,0.75
"2642","sp22","sp40",1,NA,NA,-0.00200714535776697,0,0.75
"2643","sp22","sp40",8,NA,NA,-0.00187316560727807,0,0.75
"2644","sp22","sp46",1,NA,NA,-0.00753215161495278,0,0.75
"2645","sp22","sp47",3,NA,NA,-0.000631023988797313,0,0.75
"2646","sp22","sp47",5,NA,NA,-0.000671495530489419,0,0.75
"2647","sp22","sp47",6,NA,NA,-0.000896916072663863,0,0.75
"2648","sp22","sp47",7,NA,NA,-0.00189762746071248,0,0.75
"2649","sp22","sp47",8,NA,NA,-0.00374698268883507,0,0.75
"2650","sp22","sp47",9,NA,NA,-0.000789896319481997,0,0.75
"2651","sp22","sp47",10,NA,NA,-0.00113817033741453,0,0.75
"2652","sp22","sp49",1,NA,NA,-0.00354497189814081,0,0.75
"2653","sp23","sp24",1,NA,NA,0.0885168564659851,0,0.75
"2654","sp23","sp24",2,NA,NA,0.0784685832344536,0,0.75
"2655","sp23","sp24",3,NA,NA,0.0258917725429756,0,0.75
"2656","sp23","sp24",4,NA,NA,0.0182259897581969,0,0.75
"2657","sp23","sp24",5,NA,NA,0.0927372303469808,0,0.75
"2658","sp23","sp24",6,NA,NA,0.0796406890101376,0,0.75
"2659","sp23","sp24",7,NA,NA,0.144720647604042,0,0.75
"2660","sp23","sp24",8,NA,NA,0.187387450745099,0,0.75
"2661","sp23","sp24",9,NA,NA,0.209841864049413,0,0.75
"2662","sp23","sp24",10,NA,NA,0.0675036967332373,0,0.75
"2663","sp23","sp25",1,NA,NA,0.133299605687135,0,0.75
"2664","sp23","sp25",2,NA,NA,0.163476733207566,0,0.75
"2665","sp23","sp25",3,NA,NA,0.149680799134429,0,0.75
"2666","sp23","sp25",4,NA,NA,0.0858839424020435,0,0.75
"2667","sp23","sp25",5,NA,NA,0.201898204510052,0,0.75
"2668","sp23","sp25",6,NA,NA,0.228559341278565,0,0.75
"2669","sp23","sp25",7,NA,NA,0.18314692965615,0,0.75
"2670","sp23","sp25",8,NA,NA,0.252267478688835,0,0.75
"2671","sp23","sp25",9,NA,NA,0.237430457153457,0,0.75
"2672","sp23","sp25",10,NA,NA,0.233808504118086,0,0.75
"2673","sp23","sp26",1,NA,NA,0.0116248330862658,0,0.75
"2674","sp23","sp26",2,NA,NA,0.0148366694991865,0,0.75
"2675","sp23","sp26",3,NA,NA,0.0212891623717688,0,0.75
"2676","sp23","sp26",5,NA,NA,0.0522470600481474,0,0.75
"2677","sp23","sp26",6,NA,NA,0.011069594814038,0,0.75
"2678","sp23","sp26",8,NA,NA,0.0217128644499206,0,0.75
"2679","sp23","sp26",9,NA,NA,0.0130061337938667,0,0.75
"2680","sp23","sp26",10,NA,NA,0.00311328426603524,0,0.75
"2681","sp23","sp27",1,NA,NA,0.0814175565974263,0,0.75
"2682","sp23","sp27",2,0.0403716461518395,0.0343591691457065,0.268951804419125,3,0.75
"2683","sp23","sp27",3,0.0194805968931746,0.0561139564021826,0.273232300383214,3,0.75
"2684","sp23","sp27",4,0.00475067329777451,NA,0.266039619226031,0,0.75
"2685","sp23","sp27",5,NA,0.0123146326279433,0.249943233904908,2,0.75
"2686","sp23","sp27",6,0.00643877678541865,0.0321279775215178,0.214269687677855,3,0.75
"2687","sp23","sp27",7,NA,NA,0.200612080924598,0,0.75
"2688","sp23","sp27",8,0.0744717549638023,0.0716414160032142,0.29025982297507,3,0.75
"2689","sp23","sp27",9,NA,NA,0.253542565882099,0,0.75
"2690","sp23","sp27",10,NA,NA,0.263590596966429,0,0.75
"2691","sp23","sp28",1,NA,NA,0.0402952263765242,0,0.75
"2692","sp23","sp28",2,NA,NA,0.0308085617970928,0,0.75
"2693","sp23","sp28",3,NA,NA,0.0201039056555868,0,0.75
"2694","sp23","sp28",4,NA,NA,0.0196041593136798,0,0.75
"2695","sp23","sp28",5,NA,NA,0.0301321653249015,0,0.75
"2696","sp23","sp28",6,NA,NA,0.0341133013354291,0,0.75
"2697","sp23","sp28",7,NA,NA,0.0373248925332712,0,0.75
"2698","sp23","sp28",8,NA,NA,0.0883387698359131,0,0.75
"2699","sp23","sp28",9,NA,NA,0.0269847221882518,0,0.75
"2700","sp23","sp28",10,NA,NA,0.0316419910820173,0,0.75
"2701","sp23","sp29",1,NA,NA,0.0522748957890275,0,0.75
"2702","sp23","sp29",2,NA,NA,0.0157465185191767,0,0.75
"2703","sp23","sp29",3,NA,NA,0.0656565949871841,0,0.75
"2704","sp23","sp29",4,NA,NA,0.000939467689036556,0,0.75
"2705","sp23","sp29",5,NA,NA,0.151075097269482,0,0.75
"2706","sp23","sp29",6,NA,NA,0.024100198177725,0,0.75
"2707","sp23","sp29",7,NA,NA,0.0034968057951952,0,0.75
"2708","sp23","sp29",8,NA,NA,0.020005020548132,0,0.75
"2709","sp23","sp29",9,NA,NA,0.061921427965314,0,0.75
"2710","sp23","sp29",10,NA,NA,0.00447241380553806,0,0.75
"2711","sp23","sp30",1,NA,NA,0.0600661581620576,0,0.75
"2712","sp23","sp30",2,NA,NA,0.026802736172097,0,0.75
"2713","sp23","sp30",3,NA,NA,0.0137547858819955,0,0.75
"2714","sp23","sp30",4,NA,NA,0.0223057678517967,0,0.75
"2715","sp23","sp30",5,NA,NA,0.0359756900108821,0,0.75
"2716","sp23","sp30",6,NA,NA,0.0175325214005245,0,0.75
"2717","sp23","sp30",7,NA,NA,0.0296677306569321,0,0.75
"2718","sp23","sp30",8,NA,NA,0.0406749441889445,0,0.75
"2719","sp23","sp30",9,NA,NA,0.0364843844053443,0,0.75
"2720","sp23","sp30",10,NA,NA,0.0241452247610552,0,0.75
"2721","sp23","sp32",2,NA,NA,-0.000330107239674744,0,0.75
"2722","sp23","sp32",3,NA,NA,-0.000866117055945034,0,0.75
"2723","sp23","sp32",9,NA,NA,-0.000536947106299642,0,0.75
"2724","sp23","sp32",10,NA,NA,-0.000728886479405466,0,0.75
"2725","sp23","sp38",1,NA,NA,-0.00103164160780693,0,0.75
"2726","sp23","sp39",8,-0.0127870812486898,NA,NA,0,0.75
"2727","sp23","sp40",1,NA,NA,-0.00929823015890424,0,0.75
"2728","sp23","sp40",8,NA,NA,-0.00339386113265397,0,0.75
"2729","sp23","sp46",1,NA,NA,-0.00398132002253197,0,0.75
"2730","sp23","sp47",3,NA,NA,-0.000292636867146069,0,0.75
"2731","sp23","sp47",5,NA,NA,-0.00242763115678475,0,0.75
"2732","sp23","sp47",6,NA,NA,-0.00138740392342549,0,0.75
"2733","sp23","sp47",7,NA,NA,-0.00387998348397303,0,0.75
"2734","sp23","sp47",8,NA,NA,-0.00678890262716469,0,0.75
"2735","sp23","sp47",9,NA,NA,-0.00642271990529876,0,0.75
"2736","sp23","sp47",10,NA,NA,-0.00252221722237802,0,0.75
"2737","sp23","sp49",1,NA,NA,-0.00246318713194563,0,0.75
"2738","sp24","sp25",1,NA,NA,0.160177617448726,0,0.75
"2739","sp24","sp25",2,NA,NA,0.256342523093981,0,0.75
"2740","sp24","sp25",3,NA,NA,0.158550947456086,0,0.75
"2741","sp24","sp25",4,NA,NA,0.237631110975628,0,0.75
"2742","sp24","sp25",5,NA,NA,0.218324105185629,0,0.75
"2743","sp24","sp25",6,NA,NA,0.22965333786259,0,0.75
"2744","sp24","sp25",7,NA,NA,0.293438557342206,0,0.75
"2745","sp24","sp25",8,NA,NA,0.253840167473957,0,0.75
"2746","sp24","sp25",9,NA,NA,0.241267360366549,0,0.75
"2747","sp24","sp25",10,NA,NA,0.219862753889297,0,0.75
"2748","sp24","sp26",1,NA,NA,0.0888084919293234,0,0.75
"2749","sp24","sp26",2,NA,NA,0.104046497119806,0,0.75
"2750","sp24","sp26",3,NA,NA,0.0952042302244143,0,0.75
"2751","sp24","sp26",4,NA,NA,0.000217951649191452,0,0.75
"2752","sp24","sp26",5,NA,NA,0.185290541831995,0,0.75
"2753","sp24","sp26",6,NA,NA,0.158770461384342,0,0.75
"2754","sp24","sp26",7,NA,NA,0.000385294704908699,0,0.75
"2755","sp24","sp26",8,NA,NA,0.0889329566838346,0,0.75
"2756","sp24","sp26",9,NA,NA,0.0598361805672377,0,0.75
"2757","sp24","sp26",10,NA,NA,0.0594515011309223,0,0.75
"2758","sp24","sp27",1,NA,NA,0.0206327500814431,0,0.75
"2759","sp24","sp27",2,NA,NA,0.0304253130878511,0,0.75
